elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
19.19,1.541,1.967,1.802,3.892,-0.279,4.729
19.20,1.491,1.967,1.804,3.574,-0.278,4.453
19.21,1.630,1.967,1.808,3.406,-0.278,4.179
19.22,1.693,1.967,1.813,3.895,-0.278,3.915
19.23,1.931,1.967,1.820,3.648,-0.277,3.651
19.24,1.815,1.966,1.825,3.588,-0.278,3.389
19.25,1.725,1.966,1.830,3.472,-0.278,3.129
19.26,1.732,1.967,1.836,3.337,-0.277,2.873
19.27,1.703,1.970,1.843,3.497,-0.275,2.622
19.28,1.988,1.970,1.850,2.921,-0.274,2.366
19.29,1.819,1.970,1.856,3.397,-0.275,2.119
19.30,1.547,1.967,1.855,4.112,-0.274,1.886
19.31,1.810,1.966,1.859,3.384,-0.275,1.644
19.32,1.665,1.965,1.862,3.597,-0.275,1.410
19.33,2.025,1.964,1.869,3.512,-0.275,1.178
19.34,1.878,1.964,1.875,3.588,-0.276,0.949
19.35,1.694,1.967,1.882,3.291,-0.276,0.720
19.36,1.874,1.969,1.890,3.710,-0.276,0.500
19.37,2.072,1.972,1.900,3.532,-0.274,0.283
19.38,1.983,1.972,1.907,3.492,-0.273,0.068
19.39,1.833,1.973,1.913,3.672,-0.271,-0.141
19.40,2.006,1.974,1.922,3.749,-0.271,-0.348
19.41,2.077,1.974,1.930,3.607,-0.270,-0.580
19.42,1.956,1.975,1.938,3.488,-0.267,-0.780
19.43,2.100,1.973,1.944,3.411,-0.266,-0.981
19.44,1.662,1.969,1.942,3.317,-0.266,-1.181
19.46,1.793,1.969,1.946,3.588,-0.263,-1.372
19.46,1.888,1.969,1.951,3.389,-0.262,-1.565
19.48,1.721,1.968,1.953,3.563,-0.262,-1.753
19.48,1.658,1.969,1.956,3.260,-0.261,-1.941
19.50,1.625,1.970,1.959,3.452,-0.260,-2.124
19.50,1.777,1.970,1.963,3.472,-0.259,-2.305
19.51,1.511,1.970,1.962,3.687,-0.258,-2.478
19.53,1.797,1.971,1.967,3.402,-0.258,-2.655
19.54,1.765,1.974,1.973,3.626,-0.256,-2.823
19.54,1.662,1.975,1.976,3.619,-0.255,-2.990
19.56,1.879,1.974,1.979,3.529,-0.254,-3.156
19.57,1.622,1.973,1.980,3.698,-0.251,-3.314
19.58,1.735,1.970,1.979,3.670,-0.250,-3.472
19.59,1.776,1.970,1.983,3.359,-0.249,-3.656
19.60,1.680,1.972,1.986,3.714,-0.247,-3.808
19.61,2.106,1.972,1.993,3.826,-0.245,-3.954
19.62,1.741,1.972,1.995,3.628,-0.244,-4.102
19.63,1.552,1.971,1.995,3.507,-0.243,-4.249
19.64,1.940,1.973,2.001,3.572,-0.240,-4.391
19.65,1.816,1.973,2.004,3.569,-0.239,-4.532
19.66,1.761,1.973,2.007,3.176,-0.238,-4.676
19.67,1.601,1.975,2.009,3.369,-0.237,-4.814
19.68,1.680,1.974,2.010,3.357,-0.236,-4.951
19.69,2.057,1.974,2.016,3.185,-0.236,-5.089
19.70,2.069,1.972,2.020,3.264,-0.236,-5.223
19.71,2.058,1.970,2.024,3.451,-0.235,-5.351
19.72,1.583,1.971,2.025,3.472,-0.235,-5.477
19.73,1.939,1.968,2.027,3.503,-0.234,-5.600
19.74,1.889,1.967,2.029,3.304,-0.234,-5.723
19.75,1.750,1.966,2.030,3.417,-0.235,-5.845
19.76,1.809,1.965,2.032,3.589,-0.237,-5.961
19.77,2.051,1.966,2.038,3.503,-0.237,-6.076
19.78,1.908,1.967,2.043,3.598,-0.238,-6.187
19.79,1.687,1.970,2.047,3.639,-0.237,-6.295
19.80,1.698,1.971,2.048,3.565,-0.239,-6.404
19.81,1.947,1.969,2.051,3.539,-0.240,-6.510
19.82,1.797,1.971,2.054,3.800,-0.241,-6.610
19.83,2.103,1.968,2.058,5.061,-0.241,-6.691
19.84,2.207,1.968,2.065,5.242,-0.241,-6.767
19.85,1.793,1.967,2.066,3.328,-0.241,-6.867
19.86,1.676,1.964,2.063,2.174,-0.241,-6.980
19.87,1.672,1.966,2.065,2.982,-0.243,-7.081
19.88,1.912,1.967,2.070,3.380,-0.246,-7.177
19.89,1.351,1.969,2.067,3.383,-0.248,-7.270
19.90,1.461,1.970,2.066,2.841,-0.249,-7.367
19.91,1.410,1.973,2.065,3.161,-0.251,-7.457
19.92,1.772,1.973,2.066,3.686,-0.252,-7.539
19.93,1.660,1.974,2.067,3.985,-0.254,-7.638
19.94,1.956,1.972,2.070,4.425,-0.253,-7.704
19.95,2.230,1.973,2.077,5.202,-0.252,-7.757
19.96,2.461,1.971,2.086,6.597,-0.251,-7.790
19.97,1.802,1.971,2.087,3.507,-0.251,-7.863
19.98,1.708,1.968,2.084,2.327,-0.252,-7.952
19.99,1.770,1.967,2.084,3.131,-0.254,-8.028
20.00,1.912,1.964,2.084,2.908,-0.254,-8.104
20.01,1.803,1.963,2.084,2.082,-0.254,-8.189
20.02,1.598,1.962,2.082,2.680,-0.255,-8.265
20.03,1.455,1.964,2.080,2.624,-0.255,-8.338
20.04,1.807,1.967,2.085,3.176,-0.254,-8.402
20.05,1.838,1.966,2.086,2.868,-0.254,-8.469
20.06,1.711,1.966,2.086,3.648,-0.255,-8.525
20.07,2.026,1.965,2.088,4.087,-0.254,-8.572
20.08,1.826,1.961,2.086,1.776,-0.253,-8.647
20.09,1.826,1.957,2.083,3.024,-0.251,-8.703
20.10,1.872,1.955,2.084,3.162,-0.249,-8.777
20.11,1.807,1.955,2.085,3.368,-0.250,-8.828
20.12,1.699,1.954,2.084,3.346,-0.249,-8.875
20.13,1.789,1.951,2.082,3.131,-0.249,-8.926
20.14,1.736,1.952,2.083,3.184,-0.251,-8.975
20.15,1.592,1.952,2.081,3.265,-0.251,-9.020
20.16,1.616,1.954,2.082,3.709,-0.251,-9.058
20.17,1.603,1.954,2.080,3.788,-0.250,-9.092
20.18,1.743,1.951,2.078,3.642,-0.250,-9.127
20.19,1.939,1.951,2.080,3.525,-0.249,-9.162
20.20,1.997,1.951,2.084,3.096,-0.247,-9.200
20.21,1.845,1.952,2.085,3.701,-0.247,-9.231
20.22,1.995,1.950,2.087,3.410,-0.246,-9.263
20.23,1.624,1.951,2.086,3.379,-0.246,-9.295
20.24,1.824,1.952,2.089,3.444,-0.246,-9.324
20.25,2.089,1.952,2.093,3.355,-0.245,-9.353
20.26,1.799,1.951,2.092,3.630,-0.244,-9.377
20.27,1.812,1.951,2.094,3.525,-0.245,-9.403
20.28,1.891,1.949,2.093,3.658,-0.245,-9.424
20.29,1.942,1.948,2.094,3.321,-0.245,-9.448
20.30,1.847,1.946,2.094,3.322,-0.244,-9.471
20.31,1.734,1.944,2.091,3.509,-0.243,-9.490
20.32,1.715,1.942,2.089,3.357,-0.242,-9.509
20.33,1.869,1.943,2.091,3.238,-0.241,-9.529
20.34,1.646,1.943,2.090,1.935,-0.239,-9.563
20.35,1.023,1.942,2.079,-2.229,-0.236,-9.651
20.36,1.934,1.944,2.083,0.050,-0.235,-9.708
20.37,1.913,1.947,2.088,6.163,-0.231,-9.681
20.38,1.638,1.947,2.086,6.016,-0.226,-9.653
20.39,1.716,1.946,2.085,5.768,-0.221,-9.629
20.40,1.787,1.947,2.086,3.571,-0.217,-9.633
20.41,2.068,1.947,2.090,5.590,-0.219,-9.615
20.42,1.815,1.947,2.090,3.359,-0.213,-9.618
20.43,1.985,1.946,2.092,3.712,-0.210,-9.618
20.44,1.948,1.944,2.092,4.297,-0.209,-9.629
20.45,1.892,1.943,2.092,2.982,-0.207,-9.637
20.46,2.087,1.942,2.095,3.575,-0.206,-9.638
20.47,1.648,1.940,2.092,3.329,-0.203,-9.639
20.48,1.686,1.939,2.090,3.820,-0.202,-9.634
20.49,1.708,1.940,2.089,3.802,-0.203,-9.631
20.50,1.633,1.941,2.088,3.491,-0.200,-9.626
20.51,1.527,1.941,2.085,3.297,-0.198,-9.624
20.52,1.525,1.941,2.081,3.003,-0.192,-9.622
20.53,1.574,1.942,2.079,3.477,-0.184,-9.609
20.54,1.553,1.942,2.076,3.282,-0.173,-9.596
20.55,1.651,1.943,2.075,3.056,-0.164,-9.587
20.56,1.569,1.943,2.072,2.395,-0.146,-9.577
20.57,1.925,1.940,2.071,3.655,-0.131,-9.552
20.58,1.472,1.941,2.067,3.082,-0.119,-9.538
20.59,1.771,1.942,2.068,3.301,-0.115,-9.527
20.60,1.412,1.939,2.061,2.643,-0.111,-9.525
20.61,1.817,1.939,2.060,2.983,-0.103,-9.529
20.62,1.563,1.938,2.057,3.050,-0.090,-9.510
20.63,1.675,1.938,2.056,2.852,-0.077,-9.492
20.64,1.836,1.938,2.056,3.872,-0.060,-9.458
20.65,1.501,1.940,2.054,2.771,-0.048,-9.441
20.66,1.998,1.941,2.057,3.050,-0.032,-9.417
20.67,1.836,1.940,2.057,4.090,-0.020,-9.381
20.68,1.645,1.942,2.057,3.122,-0.010,-9.361
20.69,1.691,1.944,2.057,3.904,0.001,-9.328
20.70,1.793,1.945,2.058,2.826,0.012,-9.309
20.71,1.938,1.940,2.055,2.389,0.016,-9.302
20.72,1.810,1.938,2.053,2.557,0.029,-9.282
20.73,1.691,1.935,2.049,2.829,0.039,-9.262
20.74,1.252,1.934,2.040,1.965,0.057,-9.245
20.75,1.844,1.934,2.041,3.481,0.068,-9.213
20.76,1.545,1.935,2.038,3.694,0.079,-9.179
20.77,1.672,1.935,2.036,5.133,0.085,-9.129
20.78,1.438,1.935,2.031,3.446,0.102,-9.091
20.79,4.197,1.934,2.062,3.822,0.124,-9.042
20.80,1.448,1.936,2.060,4.995,0.185,-8.940
20.81,2.122,1.936,2.064,4.462,0.279,-8.812
20.82,2.834,1.934,2.075,5.871,0.465,-8.575
20.83,2.054,1.931,2.074,3.138,0.688,-8.340
20.84,2.137,1.928,2.076,4.135,0.915,-8.090
20.85,1.937,1.925,2.074,4.211,1.196,-7.787
20.86,3.456,1.916,2.087,2.423,1.543,-7.447
20.87,2.386,1.914,2.092,4.340,2.012,-6.965
20.88,1.441,1.911,2.084,2.409,2.609,-6.387
20.89,5.697,1.924,2.147,3.420,3.355,-5.655
20.91,4.983,1.936,2.200,-1.861,4.150,-4.954
20.91,4.538,1.956,2.254,3.657,4.868,-4.265
20.92,0.822,1.966,2.249,4.612,5.485,-3.672
20.93,2.385,1.963,2.252,2.445,6.123,-3.093
20.94,2.183,1.961,2.253,-5.189,6.697,-2.686
20.95,0.483,1.945,2.218,-4.982,7.282,-2.283
20.97,0.534,1.941,2.195,-2.969,7.981,-1.735
20.98,0.933,1.932,2.173,-5.595,8.750,-1.159
20.99,-0.165,1.921,2.136,-5.359,9.431,-0.675
21.00,-0.060,1.904,2.093,-7.613,10.115,-0.223
21.01,-0.246,1.907,2.068,-7.253,10.903,0.328
21.02,0.141,1.923,2.062,-6.471,11.827,1.017
21.03,2.306,1.952,2.096,-6.681,12.895,1.835
21.04,1.042,1.986,2.119,-8.489,13.964,2.619
21.05,-0.067,2.015,2.122,-14.513,14.898,3.179
21.06,0.341,2.042,2.127,-13.369,15.668,3.583
21.07,0.869,2.071,2.141,-13.439,16.368,3.912
21.08,1.084,2.123,2.181,-14.321,17.025,4.180
21.08,2.069,2.164,2.223,-11.004,17.702,4.507
21.10,1.532,2.174,2.226,-9.088,18.440,4.914
21.11,1.263,2.184,2.225,-11.281,19.229,5.336
21.12,1.662,2.172,2.207,-13.685,20.038,5.739
21.13,1.764,2.164,2.196,-17.753,20.865,6.084
21.14,1.801,2.146,2.175,-17.578,21.519,6.269
21.15,2.198,2.136,2.167,-17.502,22.111,6.390
21.16,2.360,2.123,2.159,-21.009,22.542,6.302
21.17,2.172,2.085,2.124,-17.867,22.807,6.091
21.18,1.874,2.054,2.092,-14.279,23.038,5.894
21.19,1.776,2.022,2.059,-15.347,23.330,5.745
21.20,1.774,1.981,2.016,-15.686,23.752,5.720
21.21,1.679,1.951,1.984,-19.807,24.229,5.694
21.22,2.201,1.911,1.950,-22.129,24.644,5.574
21.23,1.769,1.866,1.905,-22.403,24.894,5.287
21.24,2.527,1.778,1.828,-23.952,25.022,4.862
21.25,11.227,1.640,1.818,-33.089,25.329,4.496
21.26,-3.752,1.487,1.596,-8.495,25.789,4.606
21.27,0.449,1.349,1.447,-9.760,26.367,4.814
21.28,1.544,1.290,1.392,-15.848,27.166,5.156
21.29,1.729,1.230,1.340,-21.279,27.973,5.429
21.30,2.202,1.154,1.278,-22.365,28.677,5.579
21.31,1.929,1.084,1.220,-23.554,29.292,5.623
21.32,2.435,1.000,1.156,-25.412,29.868,5.600
21.33,1.793,0.913,1.081,-20.154,30.535,5.735
21.34,2.048,0.858,1.043,-22.039,31.303,5.939
21.35,2.510,0.806,1.013,-23.512,32.042,6.092
21.36,2.880,0.737,0.972,-23.546,32.754,6.213
21.37,2.419,0.694,0.951,-25.098,33.333,6.179
21.38,3.167,0.631,0.921,-28.348,33.814,6.003
21.39,2.063,0.558,0.868,-25.573,34.264,5.833
21.40,3.240,0.520,0.865,-28.027,34.683,5.600
21.41,2.819,0.465,0.839,-27.749,35.084,5.354
21.42,2.458,0.421,0.821,-27.873,35.458,5.079
21.43,2.657,0.376,0.804,-29.323,35.771,4.726
21.44,2.335,0.334,0.787,-27.839,36.003,4.315
21.45,2.199,0.322,0.798,-31.028,36.116,3.748
21.46,1.995,0.266,0.763,-30.778,36.212,3.172
21.47,2.129,0.224,0.744,-28.514,36.324,2.624
21.48,2.068,0.196,0.738,-31.213,36.348,1.981
21.49,1.822,0.152,0.714,-29.400,36.308,1.303
21.50,2.010,0.121,0.704,-28.328,36.260,0.639
21.51,1.888,0.062,0.667,-26.024,36.371,0.169
21.52,2.256,0.025,0.656,-27.254,36.585,-0.212
21.53,2.903,-0.032,0.634,-29.496,36.829,-0.589
21.54,2.758,-0.089,0.611,-29.362,37.060,-0.975
21.55,3.276,-0.140,0.600,-29.734,37.254,-1.400
21.56,3.449,-0.173,0.611,-27.267,37.387,-1.849
21.57,2.339,-0.169,0.643,-30.484,37.460,-2.394
21.58,1.427,-0.179,0.649,-28.168,37.581,-2.858
21.59,2.627,-0.164,0.696,-30.500,37.718,-3.333
21.60,2.802,-0.167,0.726,-32.721,37.778,-3.908
21.61,2.909,-0.176,0.753,-30.681,37.758,-4.529
21.62,2.758,-0.158,0.803,-29.739,37.680,-5.190
21.63,2.140,-0.143,0.842,-29.500,37.604,-5.838
21.64,2.278,-0.118,0.893,-26.910,37.645,-6.357
21.65,1.199,-0.107,0.914,-26.325,37.888,-6.637
21.66,2.534,-0.081,0.967,-29.006,38.255,-6.828
21.67,2.794,-0.072,1.007,-33.069,38.579,-7.115
21.68,3.088,-0.069,1.045,-33.147,38.790,-7.512
21.69,3.578,-0.059,1.095,-32.055,38.920,-7.971
21.70,2.642,-0.023,1.158,-31.140,38.993,-8.470
21.71,2.365,0.015,1.219,-32.245,39.048,-8.998
21.72,1.981,0.042,1.263,-32.498,39.112,-9.514
21.73,2.176,0.059,1.300,-31.946,39.200,-9.994
21.74,2.609,0.067,1.332,-32.113,39.275,-10.484
21.75,1.657,0.080,1.357,-31.985,39.323,-10.994
21.76,2.322,0.093,1.391,-32.138,39.362,-11.511
21.77,2.617,0.111,1.432,-32.672,39.354,-12.075
21.78,2.816,0.142,1.488,-32.440,39.258,-12.717
21.79,1.728,0.166,1.523,-33.013,39.119,-13.403
21.80,2.419,0.194,1.571,-30.518,38.994,-14.034
21.81,2.275,0.216,1.610,-31.056,38.899,-14.636
21.82,2.621,0.225,1.640,-29.935,38.852,-15.169
21.83,2.123,0.238,1.667,-27.433,38.948,-15.522
21.84,2.571,0.255,1.704,-30.579,39.134,-15.824
21.85,2.233,0.268,1.732,-32.316,39.307,-16.159
21.86,2.610,0.273,1.757,-33.296,39.429,-16.553
21.87,2.396,0.271,1.772,-33.237,39.494,-16.999
21.88,2.776,0.265,1.788,-33.545,39.490,-17.514
21.89,2.151,0.266,1.802,-30.922,39.460,-18.013
21.90,2.158,0.273,1.822,-30.620,39.473,-18.460
21.91,2.321,0.280,1.844,-31.230,39.514,-18.883
21.92,2.196,0.291,1.868,-30.302,39.598,-19.247
21.93,2.858,0.296,1.894,-32.214,39.692,-19.622
21.94,2.675,0.294,1.912,-33.272,39.761,-20.031
21.95,2.661,0.279,1.916,-32.496,39.798,-20.458
21.96,2.549,0.270,1.924,-32.174,39.809,-20.901
21.97,1.749,0.277,1.937,-31.173,39.832,-21.314
21.98,2.276,0.289,1.963,-31.473,39.913,-21.699
21.99,1.950,0.302,1.985,-32.727,39.998,-22.063
22.00,2.324,0.314,2.010,-33.351,40.083,-22.431
22.01,2.866,0.312,2.028,-33.570,40.147,-22.819
22.02,2.775,0.302,2.037,-32.843,40.191,-23.212
22.03,2.547,0.297,2.048,-31.795,40.231,-23.591
22.04,2.900,0.292,2.063,-31.449,40.293,-23.940
22.05,2.800,0.283,2.073,-32.970,40.355,-24.304
22.06,2.233,0.279,2.081,-32.328,40.405,-24.668
22.07,2.273,0.284,2.097,-32.272,40.463,-25.019
22.08,2.202,0.280,2.104,-31.978,40.543,-25.340
22.09,2.209,0.297,2.131,-32.880,40.649,-25.643
22.10,2.428,0.305,2.152,-34.370,40.716,-26.002
22.11,2.219,0.311,2.168,-33.527,40.745,-26.383
22.12,2.536,0.315,2.186,-33.206,40.761,-26.768
22.13,2.765,0.315,2.203,-32.857,40.768,-27.152
22.14,2.298,0.315,2.213,-33.193,40.774,-27.537
22.15,2.672,0.311,2.226,-31.799,40.801,-27.910
22.16,2.726,0.313,2.243,-32.996,40.839,-28.252
22.17,2.581,0.311,2.256,-33.601,40.853,-28.622
22.18,2.327,0.311,2.266,-32.652,40.866,-28.975
22.19,2.561,0.318,2.286,-33.971,40.878,-29.343
22.20,2.896,0.317,2.302,-34.081,40.854,-29.743
22.21,2.734,0.316,2.317,-32.526,40.825,-30.122
22.22,2.515,0.323,2.335,-33.489,40.781,-30.525
22.23,2.112,0.331,2.350,-31.265,40.776,-30.854
22.24,2.513,0.347,2.377,-32.387,40.816,-31.149
22.25,2.999,0.360,2.408,-33.291,40.849,-31.459
22.26,2.570,0.359,2.419,-32.625,40.883,-31.756
22.27,2.523,0.369,2.440,-31.822,40.964,-31.992
22.28,2.999,0.368,2.455,-34.087,41.042,-32.257
22.29,2.844,0.361,2.464,-34.316,41.088,-32.554
22.30,2.842,0.356,2.473,-34.067,41.100,-32.877
22.32,2.448,0.351,2.477,-33.579,41.080,-33.221
22.32,2.461,0.347,2.483,-31.550,41.081,-33.514
22.33,2.406,0.357,2.501,-31.834,41.142,-33.746
22.34,2.240,0.361,2.512,-33.777,41.214,-33.991
22.36,2.441,0.363,2.522,-33.309,41.276,-34.236
22.37,3.112,0.362,2.539,-33.283,41.346,-34.469
22.37,2.370,0.362,2.546,-33.934,41.406,-34.717
22.38,2.651,0.360,2.556,-34.197,41.440,-34.992
22.39,2.379,0.362,2.565,-33.750,41.452,-35.278
22.40,2.500,0.365,2.576,-34.268,41.440,-35.591
22.41,2.676,0.366,2.588,-34.389,41.398,-35.932
22.42,2.448,0.370,2.600,-33.086,41.355,-36.251
22.43,2.735,0.370,2.612,-34.013,41.306,-36.584
22.44,2.712,0.373,2.625,-33.512,41.250,-36.912
22.45,2.542,0.375,2.636,-33.647,41.184,-37.248
22.46,2.906,0.380,2.654,-33.226,41.091,-37.601
22.47,2.364,0.392,2.672,-32.245,41.032,-37.901
22.48,3.129,0.403,2.698,-33.326,40.999,-38.186
22.50,2.712,0.414,2.720,-33.199,40.947,-38.516
22.51,2.740,0.423,2.739,-32.678,40.899,-38.798
22.52,2.580,0.422,2.746,-34.417,40.847,-39.102
22.53,2.258,0.416,2.743,-33.280,40.801,-39.382
22.54,2.522,0.408,2.742,-33.208,40.753,-39.659
22.55,2.394,0.397,2.736,-33.463,40.700,-39.939
22.56,2.493,0.382,2.727,-33.282,40.637,-40.223
22.57,1.872,0.362,2.706,-32.667,40.593,-40.476
22.58,2.628,0.344,2.696,-32.494,40.574,-40.698
22.59,2.657,0.326,2.688,-32.587,40.545,-40.927
22.60,3.234,0.313,2.692,-32.828,40.487,-41.185
22.61,3.078,0.304,2.697,-31.892,40.423,-41.432
22.62,3.306,0.302,2.713,-32.040,40.366,-41.671
22.63,2.075,0.298,2.711,-31.383,40.334,-41.872
22.64,2.949,0.303,2.728,-32.251,40.317,-42.066
22.65,2.900,0.302,2.739,-32.743,40.284,-42.279
22.66,2.844,0.309,2.757,-31.921,40.246,-42.483
22.67,2.944,0.327,2.788,-32.424,40.212,-42.716
22.68,2.193,0.340,2.802,-32.774,40.193,-42.905
22.69,2.960,0.350,2.824,-32.883,40.173,-43.092
22.70,2.820,0.358,2.841,-33.580,40.137,-43.302
22.71,2.710,0.365,2.855,-33.016,40.078,-43.523
22.72,2.233,0.369,2.861,-32.695,40.006,-43.749
22.73,2.322,0.371,2.866,-31.777,39.941,-43.953
22.74,2.887,0.371,2.875,-31.467,39.897,-44.127
22.75,3.041,0.374,2.890,-30.486,39.905,-44.236
22.76,2.832,0.378,2.903,-31.214,39.950,-44.313
22.77,2.897,0.376,2.910,-31.869,40.015,-44.378
22.78,2.966,0.370,2.914,-32.152,40.081,-44.444
22.79,2.734,0.369,2.920,-32.123,40.138,-44.516
22.80,2.870,0.379,2.939,-31.901,40.165,-44.614
22.81,2.418,0.397,2.960,-32.019,40.170,-44.732
22.82,2.600,0.420,2.987,-32.055,40.214,-44.811
22.83,2.695,0.433,3.006,-33.461,40.247,-44.915
22.84,2.838,0.453,3.032,-32.645,40.251,-45.036
22.85,2.202,0.467,3.045,-32.584,40.264,-45.145
22.86,2.688,0.473,3.055,-33.314,40.275,-45.262
22.87,2.492,0.480,3.063,-32.216,40.276,-45.373
22.88,2.231,0.491,3.072,-32.308,40.280,-45.479
22.89,2.992,0.500,3.090,-33.047,40.271,-45.606
22.90,2.484,0.507,3.098,-32.107,40.270,-45.710
22.91,2.520,0.511,3.104,-32.649,40.286,-45.802
22.92,2.787,0.521,3.118,-32.250,40.329,-45.859
22.93,3.011,0.521,3.126,-32.857,40.367,-45.928
22.94,3.075,0.519,3.132,-33.078,40.384,-46.018
22.95,2.746,0.518,3.135,-32.637,40.402,-46.100
22.96,3.007,0.515,3.140,-33.207,40.411,-46.196
22.97,2.821,0.512,3.141,-32.967,40.398,-46.307
22.98,2.719,0.516,3.149,-31.961,40.394,-46.395
22.99,2.861,0.516,3.153,-33.222,40.378,-46.509
23.00,2.376,0.517,3.153,-31.703,40.358,-46.604
23.01,2.422,0.520,3.156,-31.755,40.366,-46.696
23.02,2.695,0.521,3.160,-32.383,40.363,-46.778
23.03,2.344,0.537,3.173,-31.238,40.355,-46.849
23.04,2.703,0.557,3.196,-31.678,40.383,-46.886
23.05,2.889,0.576,3.219,-32.965,40.432,-46.920
23.06,2.627,0.588,3.232,-32.925,40.467,-46.964
23.07,2.364,0.600,3.241,-32.482,40.495,-47.008
23.08,2.544,0.619,3.259,-32.667,40.516,-47.059
23.09,2.365,0.636,3.272,-33.267,40.512,-47.141
23.10,2.491,0.653,3.287,-33.022,40.501,-47.225
23.11,2.399,0.667,3.298,-32.416,40.492,-47.296
23.12,2.274,0.678,3.304,-33.113,40.477,-47.381
23.13,2.204,0.687,3.306,-32.817,40.460,-47.462
23.14,2.778,0.693,3.313,-32.847,40.439,-47.545
23.15,2.370,0.702,3.317,-31.807,40.451,-47.579
23.16,2.500,0.706,3.319,-32.466,40.483,-47.600
23.17,2.742,0.706,3.319,-32.843,40.503,-47.637
23.18,2.882,0.709,3.325,-32.493,40.525,-47.691
23.19,2.883,0.718,3.335,-33.220,40.527,-47.747
23.20,2.302,0.726,3.338,-33.026,40.515,-47.812
23.21,2.681,0.730,3.341,-32.267,40.527,-47.842
23.22,2.933,0.733,3.346,-33.385,40.541,-47.882
23.23,2.200,0.737,3.343,-32.995,40.539,-47.932
23.24,2.681,0.738,3.342,-32.785,40.529,-47.985
23.25,2.373,0.740,3.339,-33.162,40.511,-48.050
23.26,2.634,0.742,3.339,-33.045,40.482,-48.121
23.27,2.657,0.743,3.339,-32.180,40.462,-48.170
23.28,2.468,0.748,3.340,-32.032,40.461,-48.197
23.29,2.676,0.749,3.339,-32.887,40.459,-48.234
23.30,2.959,0.753,3.345,-32.381,40.475,-48.245
23.31,2.865,0.758,3.351,-32.717,40.497,-48.254
23.32,2.744,0.762,3.354,-32.623,40.529,-48.250
23.33,2.616,0.767,3.356,-32.701,40.558,-48.248
23.34,3.113,0.772,3.364,-33.157,40.566,-48.272
23.35,2.515,0.781,3.369,-33.018,40.554,-48.313
23.36,2.471,0.790,3.373,-32.458,40.547,-48.339
23.37,2.293,0.803,3.378,-32.158,40.603,-48.299
23.38,2.680,0.809,3.382,-33.746,40.659,-48.278
23.39,2.685,0.808,3.379,-33.361,40.684,-48.281
23.40,2.922,0.812,3.383,-32.258,40.705,-48.274
23.41,2.747,0.821,3.390,-32.367,40.728,-48.264
23.42,2.264,0.838,3.399,-32.722,40.781,-48.228
23.43,2.735,0.847,3.406,-33.949,40.812,-48.230
23.44,3.111,0.855,3.417,-33.178,40.811,-48.252
23.45,2.762,0.868,3.426,-32.724,40.808,-48.268
23.46,2.365,0.882,3.433,-31.777,40.854,-48.222
23.47,2.254,0.895,3.437,-33.107,40.920,-48.174
23.48,2.975,0.904,3.445,-33.592,40.965,-48.152
23.49,2.691,0.913,3.450,-33.005,41.006,-48.126
23.50,2.488,0.932,3.463,-34.316,41.049,-48.113
23.51,2.333,0.937,3.459,-34.101,41.076,-48.114
23.52,2.762,0.947,3.467,-33.556,41.111,-48.118
23.53,2.378,0.948,3.459,-34.214,41.125,-48.129
23.54,2.427,0.951,3.454,-33.386,41.128,-48.140
23.55,2.222,0.957,3.449,-33.305,41.136,-48.143
23.56,2.613,0.958,3.445,-33.903,41.123,-48.174
23.57,2.508,0.961,3.441,-32.823,41.113,-48.186
23.58,2.070,0.964,3.432,-33.771,41.098,-48.214
23.59,2.967,0.965,3.432,-34.932,41.044,-48.294
23.60,2.497,0.963,3.422,-32.983,40.972,-48.365
23.61,2.458,0.967,3.419,-32.559,40.926,-48.402
23.62,2.799,0.966,3.415,-33.199,40.888,-48.437
23.63,2.947,0.965,3.413,-32.494,40.860,-48.452
23.64,2.672,0.964,3.408,-32.652,40.853,-48.447
23.65,2.919,0.963,3.405,-32.898,40.851,-48.439
23.66,2.536,0.962,3.398,-32.848,40.852,-48.427
23.67,2.511,0.965,3.394,-33.126,40.857,-48.413
23.68,2.745,0.968,3.393,-33.370,40.850,-48.413
23.69,2.426,0.967,3.385,-33.319,40.833,-48.440
23.70,3.053,0.966,3.384,-33.117,40.811,-48.449
23.71,2.594,0.964,3.377,-32.846,40.789,-48.453
23.72,2.376,0.967,3.371,-32.263,40.799,-48.416
23.74,2.810,0.971,3.372,-33.076,40.811,-48.387
23.74,3.043,0.969,3.370,-33.468,40.803,-48.383
23.75,3.046,0.969,3.371,-33.185,40.792,-48.377
23.76,2.781,0.964,3.363,-32.920,40.787,-48.359
23.78,2.154,0.962,3.349,-32.138,40.795,-48.319
23.78,2.884,0.965,3.351,-33.000,40.820,-48.272
23.79,2.669,0.959,3.341,-33.490,40.827,-48.248
23.81,2.455,0.958,3.332,-33.128,40.813,-48.240
23.81,2.281,0.959,3.323,-33.375,40.773,-48.260
23.82,2.338,0.959,3.315,-32.695,40.743,-48.259
23.83,2.422,0.971,3.318,-32.406,40.750,-48.217
23.85,2.614,0.978,3.320,-33.524,40.748,-48.198
23.86,2.549,0.981,3.317,-32.820,40.734,-48.181
23.86,2.705,0.980,3.312,-32.779,40.722,-48.160
23.88,2.526,0.978,3.303,-32.463,40.715,-48.129
23.89,2.341,0.980,3.296,-31.789,40.737,-48.060
