elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
18.70,1.808,1.137,1.824,3.316,-0.360,3.246
18.71,1.751,1.137,1.813,3.448,-0.362,3.211
18.72,2.285,1.139,1.894,3.547,-0.361,3.201
18.73,1.748,1.137,1.868,3.487,-0.360,3.183
18.74,1.714,1.138,1.844,3.926,-0.360,3.241
18.75,1.946,1.139,1.862,3.361,-0.359,3.195
18.76,1.894,1.140,1.870,3.566,-0.359,3.191
18.77,1.793,1.141,1.858,3.592,-0.359,3.191
18.78,1.743,1.140,1.839,3.667,-0.359,3.205
18.79,1.775,1.139,1.827,3.581,-0.359,3.202
18.80,1.947,1.138,1.847,3.329,-0.359,3.156
18.81,1.739,1.139,1.830,3.585,-0.359,3.162
18.82,1.950,1.136,1.848,3.851,-0.360,3.212
18.83,1.921,1.134,1.860,3.749,-0.360,3.236
18.84,1.805,1.132,1.850,3.670,-0.359,3.244
18.85,1.955,1.130,1.866,3.597,-0.358,3.238
18.86,1.824,1.130,1.859,3.775,-0.358,3.263
18.87,1.868,1.129,1.861,3.559,-0.358,3.247
18.88,1.424,1.130,1.789,3.583,-0.358,3.238
18.89,1.834,1.132,1.798,3.729,-0.359,3.255
18.90,1.744,1.132,1.790,3.764,-0.358,3.271
18.91,1.917,1.134,1.813,3.709,-0.359,3.279
18.92,1.983,1.133,1.842,3.492,-0.359,3.251
18.93,2.068,1.133,1.880,3.796,-0.360,3.278
18.94,1.953,1.133,1.893,3.593,-0.359,3.266
18.95,1.793,1.135,1.878,3.562,-0.358,3.253
18.96,1.941,1.137,1.891,3.643,-0.358,3.254
18.97,1.805,1.140,1.880,3.753,-0.359,3.273
18.98,2.089,1.142,1.917,3.789,-0.358,3.296
18.99,1.663,1.146,1.879,3.543,-0.359,3.273
19.00,2.025,1.147,1.905,3.545,-0.358,3.255
19.01,1.580,1.148,1.852,3.406,-0.358,3.217
19.02,1.604,1.150,1.812,3.715,-0.359,3.236
19.03,1.813,1.150,1.812,3.488,-0.358,3.215
19.04,1.769,1.150,1.806,3.644,-0.357,3.224
19.05,1.860,1.150,1.816,3.327,-0.356,3.179
19.06,1.831,1.151,1.820,3.588,-0.355,3.186
19.07,2.178,1.152,1.881,3.382,-0.354,3.150
19.08,1.957,1.152,1.895,3.750,-0.355,3.188
19.09,1.722,1.153,1.867,3.575,-0.355,3.190
19.10,1.805,1.152,1.856,3.841,-0.355,3.237
19.11,1.970,1.152,1.876,3.619,-0.354,3.240
19.12,1.770,1.151,1.858,3.671,-0.352,3.251
19.13,1.810,1.150,1.850,3.622,-0.350,3.253
19.14,1.746,1.148,1.831,3.708,-0.349,3.268
19.15,1.840,1.148,1.833,3.478,-0.349,3.241
19.16,1.904,1.147,1.845,3.625,-0.348,3.244
19.17,1.655,1.148,1.814,3.584,-0.346,3.241
19.18,1.815,1.147,1.813,3.715,-0.345,3.259
19.19,1.724,1.148,1.800,3.657,-0.344,3.265
19.20,1.551,1.148,1.758,3.529,-0.344,3.247
19.21,1.861,1.150,1.777,3.599,-0.345,3.244
19.22,1.653,1.149,1.756,3.898,-0.346,3.291
19.23,2.029,1.150,1.803,3.923,-0.348,3.335
19.24,1.864,1.152,1.815,3.584,-0.348,3.315
19.25,1.811,1.153,1.816,3.639,-0.349,3.307
19.26,1.631,1.152,1.785,3.747,-0.349,3.320
19.27,1.849,1.153,1.796,3.351,-0.348,3.265
19.28,1.816,1.153,1.800,3.723,-0.347,3.282
19.29,2.062,1.150,1.843,3.328,-0.347,3.228
19.30,1.831,1.147,1.839,4.062,-0.346,3.308
19.31,1.630,1.142,1.800,3.851,-0.345,3.341
19.33,1.962,1.140,1.825,3.312,-0.344,3.276
19.33,1.861,1.139,1.831,3.361,-0.343,3.230
19.34,1.759,1.139,1.819,3.599,-0.342,3.232
19.35,1.920,1.138,1.836,3.755,-0.342,3.260
19.37,1.741,1.135,1.819,3.747,-0.341,3.283
19.37,1.667,1.135,1.794,3.605,-0.341,3.277
19.38,1.855,1.137,1.805,3.481,-0.340,3.252
19.39,1.717,1.137,1.792,3.774,-0.339,3.280
19.40,1.869,1.138,1.805,3.694,-0.340,3.290
19.41,1.856,1.140,1.816,3.573,-0.339,3.273
19.43,1.897,1.142,1.832,3.521,-0.339,3.256
19.44,1.815,1.144,1.831,3.090,-0.338,3.169
19.45,1.823,1.148,1.834,0.742,-0.337,2.701
19.46,1.965,1.152,1.860,0.160,-0.337,2.212
19.47,1.360,1.157,1.780,1.335,-0.335,2.005
19.48,1.602,1.160,1.753,2.907,-0.335,2.096
19.49,1.944,1.160,1.786,5.673,-0.332,2.640
19.50,2.061,1.163,1.834,6.286,-0.330,3.195
19.51,1.691,1.168,1.815,7.890,-0.331,3.925
19.52,2.050,1.172,1.859,4.984,-0.332,4.045
19.53,1.659,1.179,1.831,4.142,-0.332,4.003
19.54,1.388,1.186,1.763,4.961,-0.334,4.105
19.55,1.578,1.186,1.732,5.683,-0.334,4.314
19.56,2.018,1.189,1.783,4.708,-0.333,4.324
19.57,2.150,1.190,1.846,3.367,-0.336,4.104
19.58,1.772,1.188,1.832,4.695,-0.337,4.145
19.59,2.263,1.185,1.904,2.408,-0.336,3.788
19.60,2.041,1.177,1.921,-0.230,-0.332,3.053
19.61,1.838,1.161,1.893,2.611,-0.329,2.922
19.62,2.732,1.146,2.024,4.751,-0.311,3.187
19.63,1.750,1.141,1.974,1.992,-0.314,2.926
19.64,1.681,1.137,1.922,3.168,-0.313,2.910
19.65,1.582,1.134,1.863,3.186,-0.317,2.895
19.66,1.458,1.134,1.795,3.435,-0.319,2.926
19.67,1.393,1.131,1.725,3.373,-0.320,2.943
19.68,1.642,1.130,1.711,3.236,-0.319,2.935
19.69,1.757,1.130,1.718,3.808,-0.317,3.026
19.70,1.986,1.130,1.764,3.647,-0.316,3.074
19.71,1.907,1.127,1.786,4.756,-0.314,3.302
19.72,1.946,1.127,1.813,4.185,-0.315,3.392
19.73,1.913,1.124,1.828,3.558,-0.315,3.363
19.74,1.920,1.120,1.841,3.359,-0.314,3.307
19.75,1.887,1.119,1.848,3.255,-0.312,3.243
19.76,1.603,1.117,1.806,2.990,-0.311,3.146
19.77,1.524,1.117,1.758,3.239,-0.306,3.109
19.78,1.908,1.115,1.783,1.858,-0.293,2.853
19.79,1.405,1.117,1.721,1.455,-0.282,2.571
19.80,1.565,1.117,1.695,2.759,-0.270,2.556
19.81,1.413,1.119,1.650,3.259,-0.254,2.630
19.82,2.100,1.120,1.726,8.054,-0.241,3.496
19.83,1.760,1.119,1.731,3.806,-0.216,3.514
19.84,1.749,1.116,1.733,2.439,-0.174,3.312
19.85,1.509,1.112,1.692,1.265,-0.121,2.956
19.86,1.908,1.106,1.723,3.634,-0.078,3.051
19.87,1.756,1.099,1.724,3.857,-0.011,3.186
19.88,1.809,1.088,1.729,4.262,0.030,3.345
19.89,1.894,1.076,1.747,3.744,0.079,3.397
19.90,1.969,1.064,1.775,3.468,0.120,3.388
19.91,1.804,1.064,1.780,2.770,0.151,3.254
19.92,2.947,1.066,1.978,5.624,0.179,3.621
19.93,2.958,1.067,2.147,5.768,0.210,3.952
19.94,2.971,1.068,2.289,4.030,0.237,3.933
19.95,1.862,1.071,2.220,4.329,0.275,3.978
19.96,1.371,1.078,2.084,2.715,0.322,3.749
19.97,1.227,1.078,1.940,3.129,0.381,3.639
19.98,1.330,1.080,1.840,3.085,0.455,3.553
19.99,1.508,1.080,1.784,2.969,0.525,3.458
20.00,1.187,1.081,1.685,2.001,0.622,3.238
20.01,2.097,1.081,1.755,1.953,0.735,3.061
20.02,1.775,1.078,1.756,3.270,0.900,3.178
20.03,2.347,1.072,1.851,5.075,1.230,3.716
20.04,2.370,1.063,1.931,4.162,1.708,4.133
20.05,0.993,1.057,1.769,1.117,2.240,4.013
20.06,1.377,1.052,1.700,-0.277,2.797,3.699
20.07,1.544,1.055,1.676,0.184,3.372,3.530
20.08,1.629,1.064,1.676,0.050,3.920,3.342
20.09,1.329,1.076,1.628,0.400,4.493,3.265
20.10,1.528,1.099,1.631,0.728,5.203,3.356
20.11,1.830,1.132,1.692,0.000,5.932,3.331
20.12,1.065,1.163,1.612,-3.484,6.651,2.714
20.13,1.497,1.186,1.611,-4.195,7.333,2.050
20.14,1.630,1.204,1.630,-2.338,8.023,1.819
20.15,1.671,1.223,1.653,-3.877,8.738,1.388
20.16,1.515,1.250,1.651,-4.664,9.478,0.916
20.17,2.038,1.271,1.734,-6.072,10.243,0.307
20.18,1.573,1.297,1.729,-8.019,11.007,-0.530
20.19,1.701,1.318,1.742,-7.805,11.701,-1.249
20.20,1.548,1.333,1.722,-8.872,12.274,-2.130
20.21,1.803,1.340,1.741,-7.029,12.783,-2.607
20.22,2.313,1.356,1.850,-7.123,13.320,-2.998
20.23,2.062,1.370,1.898,-8.867,13.868,-3.609
20.24,1.664,1.374,1.862,-8.888,14.413,-4.124
20.25,2.051,1.374,1.894,-8.248,14.979,-4.430
20.26,2.205,1.379,1.951,-9.794,15.592,-4.905
20.27,1.976,1.379,1.955,-10.538,16.217,-5.417
20.28,2.132,1.380,1.986,-12.252,16.770,-6.192
20.29,2.143,1.366,2.001,-15.537,17.200,-7.494
20.30,2.202,1.352,2.024,-10.717,17.624,-7.773
20.31,2.434,1.367,2.105,-11.276,18.091,-8.066
20.32,1.864,1.373,2.070,-13.088,18.544,-8.625
20.33,3.549,1.379,2.324,-16.023,18.954,-9.621
20.34,-0.055,1.364,1.913,-14.522,19.274,-10.274
20.35,1.852,1.333,1.877,-16.729,19.543,-11.233
20.36,1.761,1.308,1.836,-11.653,19.857,-11.140
20.37,2.242,1.296,1.895,-13.700,20.233,-11.356
20.38,2.486,1.283,1.984,-15.163,20.609,-11.782
20.39,2.927,1.263,2.126,-15.576,20.994,-12.200
20.40,3.694,1.252,2.381,-13.396,21.373,-12.187
20.41,1.955,1.237,2.298,-15.096,21.710,-12.497
20.42,1.860,1.210,2.203,-12.014,22.138,-12.162
20.43,2.004,1.224,2.181,-12.987,22.742,-11.900
20.44,2.323,1.255,2.232,-15.501,23.464,-12.028
20.45,2.155,1.276,2.237,-17.809,24.088,-12.594
20.46,2.602,1.293,2.314,-17.986,24.647,-13.146
20.47,2.431,1.299,2.340,-19.462,25.130,-13.918
20.48,2.117,1.298,2.303,-19.719,25.561,-14.645
20.49,2.107,1.296,2.269,-19.446,25.985,-15.212
20.50,2.062,1.300,2.238,-21.222,26.378,-16.007
20.51,1.792,1.285,2.151,-23.565,26.670,-17.148
20.52,1.985,1.265,2.107,-21.790,26.891,-17.859
20.53,1.743,1.243,2.029,-20.708,27.096,-18.283
20.54,1.690,1.230,1.961,-22.269,27.258,-18.934
20.55,1.980,1.225,1.961,-22.454,27.344,-19.571
20.56,2.095,1.219,1.979,-20.799,27.381,-19.864
20.57,2.919,1.221,2.139,-16.548,27.474,-19.347
20.58,2.025,1.242,2.138,-18.613,27.677,-19.172
20.59,1.568,1.260,2.058,-22.240,27.905,-19.615
20.60,2.113,1.277,2.082,-21.620,28.100,-19.907
20.61,2.051,1.301,2.097,-22.111,28.284,-20.260
20.62,2.338,1.329,2.162,-20.843,28.477,-20.317
20.63,2.269,1.360,2.206,-20.441,28.723,-20.252
20.64,1.652,1.394,2.142,-21.768,29.018,-20.382
20.65,1.672,1.425,2.088,-21.053,29.373,-20.319
20.66,1.459,1.456,2.009,-22.942,29.759,-20.559
20.67,1.434,1.486,1.937,-25.135,30.108,-21.160
20.68,1.700,1.502,1.911,-25.397,30.369,-21.777
20.70,1.977,1.518,1.935,-25.530,30.544,-22.385
20.70,1.744,1.529,1.912,-25.317,30.662,-22.903
20.71,1.669,1.540,1.880,-24.897,30.736,-23.301
20.72,1.771,1.550,1.870,-25.236,30.757,-23.733
20.74,1.970,1.554,1.890,-23.065,30.776,-23.729
20.74,1.918,1.563,1.902,-23.096,30.845,-23.691
20.75,1.770,1.574,1.889,-23.688,30.956,-23.722
20.77,1.973,1.590,1.916,-23.265,31.100,-23.650
20.77,1.899,1.605,1.926,-24.629,31.242,-23.821
20.78,1.378,1.618,1.844,-24.706,31.384,-23.976
20.79,1.517,1.632,1.801,-26.255,31.506,-24.382
20.80,1.693,1.637,1.786,-25.739,31.594,-24.662
20.81,1.971,1.644,1.823,-24.153,31.710,-24.606
20.83,1.962,1.655,1.855,-25.211,31.831,-24.733
20.83,1.989,1.663,1.884,-25.493,31.927,-24.906
20.84,2.026,1.669,1.912,-24.879,32.012,-24.957
20.85,2.162,1.673,1.958,-25.219,32.094,-25.058
20.87,1.888,1.677,1.949,-24.884,32.190,-25.075
20.87,2.057,1.678,1.968,-25.253,32.299,-25.140
20.88,1.974,1.680,1.970,-25.587,32.418,-25.242
20.90,1.672,1.683,1.922,-25.587,32.526,-25.336
20.91,1.745,1.685,1.894,-26.086,32.615,-25.514
20.91,1.459,1.688,1.823,-26.614,32.671,-25.779
20.92,1.629,1.689,1.791,-26.808,32.688,-26.064
20.93,1.924,1.683,1.808,-26.837,32.677,-26.329
20.95,2.326,1.677,1.890,-25.341,32.666,-26.299
20.96,2.093,1.681,1.927,-24.613,32.683,-26.136
20.97,2.033,1.682,1.946,-24.812,32.738,-25.992
20.98,1.803,1.685,1.923,-26.236,32.796,-26.111
20.99,1.812,1.687,1.906,-26.748,32.823,-26.321
21.00,2.180,1.688,1.953,-25.996,32.835,-26.382
21.01,1.971,1.690,1.958,-25.311,32.851,-26.314
21.02,2.203,1.693,2.001,-25.974,32.865,-26.371
21.03,1.538,1.699,1.928,-25.923,32.862,-26.423
21.04,2.178,1.703,1.973,-25.979,32.851,-26.483
21.05,1.886,1.708,1.963,-27.568,32.803,-26.830
21.06,1.568,1.698,1.888,-25.855,32.729,-26.853
21.07,1.736,1.697,1.861,-24.255,32.692,-26.572
21.08,2.110,1.698,1.903,-25.654,32.682,-26.550
21.09,1.603,1.691,1.847,-26.668,32.672,-26.702
21.10,1.849,1.681,1.839,-24.714,32.671,-26.493
21.11,2.001,1.674,1.860,-25.513,32.684,-26.441
21.12,2.088,1.666,1.891,-25.539,32.698,-26.401
21.13,1.958,1.663,1.899,-25.049,32.725,-26.283
21.14,1.871,1.660,1.892,-25.503,32.766,-26.239
21.15,1.971,1.653,1.899,-26.372,32.801,-26.355
21.16,2.360,1.644,1.969,-25.559,32.834,-26.315
21.17,2.021,1.633,1.969,-26.445,32.853,-26.444
21.18,1.983,1.623,1.963,-25.194,32.867,-26.344
21.19,2.012,1.615,1.965,-24.524,32.918,-26.116
21.20,2.007,1.609,1.967,-25.133,32.994,-26.009
21.21,2.280,1.607,2.017,-25.942,33.075,-26.052
21.22,1.821,1.608,1.986,-26.085,33.154,-26.113
21.23,1.786,1.616,1.959,-25.183,33.255,-25.993
21.24,1.910,1.626,1.958,-26.479,33.373,-26.097
21.25,1.509,1.635,1.890,-27.231,33.479,-26.321
21.26,1.819,1.635,1.878,-27.713,33.544,-26.623
21.27,1.775,1.635,1.861,-26.502,33.587,-26.688
21.28,2.228,1.628,1.916,-26.630,33.636,-26.759
21.29,2.042,1.620,1.930,-26.831,33.681,-26.855
21.30,1.721,1.615,1.891,-26.891,33.703,-26.965
21.31,1.805,1.609,1.871,-26.974,33.701,-27.089
21.32,2.213,1.602,1.923,-27.355,33.687,-27.267
21.33,2.053,1.596,1.940,-25.913,33.679,-27.167
21.34,1.917,1.598,1.937,-25.849,33.690,-27.058
21.35,2.015,1.597,1.949,-26.094,33.715,-26.995
21.36,1.697,1.598,1.908,-26.412,33.758,-26.982
21.37,2.077,1.599,1.937,-26.764,33.795,-27.035
21.38,1.877,1.602,1.929,-27.016,33.818,-27.133
21.39,1.910,1.603,1.927,-26.725,33.830,-27.175
21.40,1.890,1.604,1.921,-26.972,33.842,-27.251
21.41,2.062,1.604,1.944,-26.741,33.857,-27.272
21.42,1.979,1.604,1.951,-26.993,33.873,-27.332
21.43,2.173,1.602,1.986,-27.440,33.877,-27.466
21.44,2.173,1.600,2.016,-27.251,33.872,-27.554
21.45,1.721,1.595,1.962,-27.816,33.851,-27.735
21.46,1.983,1.581,1.953,-27.155,33.820,-27.783
21.47,2.297,1.567,2.000,-26.880,33.788,-27.787
21.48,2.004,1.555,1.992,-26.692,33.755,-27.748
21.49,1.585,1.547,1.916,-26.560,33.728,-27.688
21.50,2.058,1.538,1.933,-26.623,33.706,-27.645
21.51,1.992,1.529,1.935,-26.458,33.693,-27.574
21.52,2.216,1.523,1.977,-25.639,33.691,-27.368
21.53,2.101,1.522,1.998,-25.988,33.708,-27.239
21.54,2.279,1.519,2.042,-26.713,33.712,-27.264
21.55,2.133,1.514,2.054,-26.170,33.725,-27.186
21.56,1.888,1.515,2.026,-26.108,33.757,-27.095
21.57,1.954,1.510,2.011,-26.682,33.796,-27.109
21.58,1.985,1.503,2.001,-26.649,33.834,-27.117
21.59,2.000,1.501,1.999,-26.457,33.873,-27.089
21.60,2.057,1.500,2.008,-26.505,33.913,-27.074
21.61,1.953,1.498,1.997,-27.308,33.939,-27.208
21.62,1.819,1.497,1.967,-27.458,33.947,-27.359
21.63,1.745,1.500,1.932,-27.511,33.941,-27.506
21.64,1.726,1.495,1.893,-27.240,33.912,-27.611
21.65,2.272,1.492,1.955,-26.419,33.888,-27.544
21.66,2.076,1.488,1.972,-26.923,33.872,-27.568
21.67,2.009,1.482,1.973,-27.548,33.850,-27.698
21.68,2.040,1.471,1.975,-27.187,33.812,-27.758
21.69,2.077,1.461,1.984,-26.307,33.773,-27.661
21.70,2.244,1.457,2.025,-26.456,33.737,-27.603
21.71,1.775,1.455,1.982,-26.605,33.705,-27.576
21.72,2.388,1.454,2.049,-26.061,33.683,-27.453
21.73,1.788,1.452,2.004,-27.188,33.662,-27.540
21.74,2.206,1.448,2.034,-25.720,33.660,-27.349
21.75,2.063,1.451,2.042,-26.423,33.669,-27.299
21.76,2.188,1.449,2.065,-26.539,33.674,-27.280
21.77,2.293,1.447,2.102,-26.081,33.688,-27.179
21.78,2.282,1.443,2.129,-26.279,33.706,-27.125
21.79,2.291,1.444,2.158,-26.783,33.720,-27.168
21.80,2.303,1.447,2.185,-26.521,33.724,-27.168
21.81,2.263,1.453,2.204,-26.618,33.726,-27.186
21.82,1.867,1.463,2.156,-26.544,33.712,-27.201
21.83,2.050,1.474,2.148,-26.532,33.686,-27.222
21.84,2.084,1.478,2.140,-27.177,33.657,-27.349
21.85,2.122,1.482,2.141,-26.197,33.629,-27.290
21.86,2.115,1.493,2.146,-26.201,33.608,-27.235
21.87,1.991,1.505,2.130,-26.212,33.594,-27.185
21.88,1.902,1.518,2.103,-26.663,33.579,-27.221
21.89,1.662,1.530,2.039,-26.383,33.567,-27.200
21.90,2.333,1.541,2.098,-25.937,33.562,-27.102
21.91,2.503,1.557,2.180,-25.478,33.582,-26.922
21.92,1.843,1.575,2.138,-25.844,33.625,-26.814
21.93,2.243,1.594,2.171,-26.799,33.673,-26.880
21.94,1.668,1.615,2.105,-26.444,33.716,-26.880
21.95,1.915,1.633,2.088,-27.870,33.749,-27.127
21.96,2.035,1.649,2.092,-27.687,33.753,-27.327
21.97,1.967,1.654,2.075,-27.905,33.729,-27.553
21.98,1.645,1.658,2.006,-27.460,33.697,-27.683
21.99,1.981,1.658,2.001,-27.480,33.662,-27.787
22.00,2.009,1.655,2.000,-26.216,33.637,-27.651
22.01,1.876,1.656,1.980,-26.799,33.619,-27.630
22.02,1.945,1.654,1.971,-26.986,33.588,-27.656
22.03,1.589,1.651,1.905,-26.651,33.545,-27.630
22.04,2.304,1.646,1.968,-26.879,33.484,-27.662
22.05,2.362,1.642,2.030,-25.661,33.428,-27.479
22.06,2.271,1.645,2.074,-25.141,33.410,-27.208
22.07,2.037,1.646,2.068,-26.368,33.405,-27.177
22.08,1.767,1.646,2.018,-26.420,33.397,-27.163
22.09,2.298,1.644,2.063,-26.070,33.394,-27.088
22.10,2.266,1.643,2.097,-26.263,33.406,-27.045
22.11,2.158,1.639,2.104,-25.941,33.432,-26.943
22.12,2.521,1.636,2.171,-26.228,33.469,-26.897
22.13,1.637,1.634,2.080,-26.621,33.506,-26.925
22.14,1.993,1.631,2.063,-27.013,33.529,-27.025
22.15,1.614,1.622,1.979,-26.888,33.539,-27.109
22.16,1.944,1.614,1.966,-26.395,33.545,-27.087
22.17,1.596,1.607,1.898,-26.354,33.555,-27.060
22.18,1.480,1.596,1.818,-27.060,33.555,-27.164
22.19,1.874,1.583,1.816,-26.990,33.534,-27.256
22.20,2.290,1.568,1.883,-26.184,33.516,-27.195
22.21,2.001,1.559,1.896,-26.473,33.503,-27.188
22.23,1.979,1.546,1.898,-26.445,33.495,-27.173
22.24,2.256,1.532,1.947,-26.415,33.487,-27.156
22.24,2.561,1.521,2.041,-26.486,33.474,-27.158
22.25,2.314,1.511,2.079,-25.897,33.467,-27.055
22.26,2.190,1.508,2.095,-25.989,33.474,-26.973
22.28,2.261,1.509,2.124,-25.912,33.488,-26.885
22.28,2.141,1.516,2.133,-26.019,33.509,-26.825
22.29,2.196,1.524,2.151,-26.639,33.535,-26.874
22.30,2.185,1.526,2.159,-26.765,33.551,-26.945
22.32,2.200,1.530,2.169,-26.633,33.568,-26.980
22.32,2.144,1.535,2.169,-26.161,33.590,-26.926
22.33,1.675,1.540,2.091,-26.061,33.621,-26.856
22.34,1.920,1.543,2.064,-27.198,33.671,-26.974
22.35,2.127,1.537,2.071,-26.873,33.734,-27.005
22.37,1.869,1.532,2.033,-26.908,33.793,-27.042
22.38,1.772,1.523,1.981,-27.660,33.840,-27.208
22.39,2.406,1.518,2.048,-26.463,33.880,-27.151
22.40,2.539,1.515,2.128,-26.649,33.915,-27.139
22.41,2.245,1.514,2.147,-26.610,33.939,-27.131
22.41,2.009,1.510,2.121,-26.389,33.960,-27.090
22.43,1.867,1.515,2.083,-26.109,33.982,-27.007
22.44,2.290,1.525,2.127,-26.637,34.005,-27.027
22.45,2.202,1.541,2.153,-26.656,34.023,-27.050
22.45,2.112,1.563,2.164,-26.775,34.040,-27.090
22.46,2.333,1.588,2.214,-26.758,34.055,-27.122
22.48,1.977,1.614,2.196,-26.881,34.070,-27.170
22.49,2.111,1.641,2.204,-27.045,34.074,-27.245
22.50,2.350,1.672,2.255,-26.954,34.078,-27.302
22.51,2.025,1.694,2.234,-26.707,34.100,-27.282
22.52,1.855,1.711,2.185,-27.591,34.142,-27.399
22.53,1.523,1.722,2.082,-27.268,34.196,-27.432
22.54,1.680,1.727,2.018,-27.861,34.256,-27.555
22.55,1.929,1.728,2.004,-27.894,34.306,-27.670
22.56,1.595,1.727,1.934,-27.200,34.356,-27.649
22.57,2.261,1.730,1.992,-27.423,34.408,-27.667
22.58,2.133,1.732,2.016,-27.581,34.455,-27.713
22.59,1.796,1.732,1.979,-28.146,34.480,-27.866
22.60,2.301,1.730,2.032,-28.031,34.474,-27.998
22.61,1.782,1.728,1.988,-27.492,34.446,-28.036
22.62,2.387,1.724,2.051,-27.184,34.408,-28.024
22.63,2.301,1.722,2.091,-26.442,34.383,-27.878
22.64,2.255,1.722,2.119,-26.970,34.374,-27.832
22.65,1.919,1.719,2.083,-26.684,34.376,-27.736
22.66,1.916,1.716,2.052,-26.442,34.408,-27.590
22.67,1.703,1.710,1.988,-26.952,34.477,-27.532
22.68,2.077,1.711,2.003,-26.717,34.545,-27.435
22.69,2.154,1.725,2.040,-27.102,34.613,-27.420
22.70,1.703,1.733,1.989,-28.906,34.647,-27.739
22.71,2.041,1.735,2.000,-28.395,34.650,-27.946
22.72,2.156,1.740,2.030,-27.724,34.638,-28.017
22.73,2.188,1.745,2.060,-27.208,34.632,-27.983
22.74,1.969,1.750,2.049,-26.882,34.634,-27.894
22.75,2.132,1.755,2.067,-27.398,34.638,-27.905
22.76,2.233,1.756,2.096,-27.613,34.649,-27.944
22.77,1.927,1.755,2.067,-27.490,34.668,-27.949
22.78,2.501,1.756,2.140,-27.673,34.692,-27.979
22.79,1.742,1.756,2.073,-27.988,34.712,-28.061
22.80,1.724,1.757,2.015,-27.886,34.723,-28.120
22.81,1.525,1.758,1.934,-28.573,34.708,-28.306
22.82,1.798,1.751,1.905,-27.808,34.670,-28.350
22.83,2.231,1.747,1.955,-27.009,34.630,-28.256
22.84,1.906,1.747,1.947,-27.357,34.595,-28.230
22.85,1.981,1.745,1.951,-27.184,34.566,-28.174
22.86,2.192,1.745,1.991,-27.090,34.552,-28.100
22.87,1.921,1.747,1.980,-26.558,34.561,-27.929
22.88,2.073,1.744,1.993,-27.311,34.576,-27.908
22.89,2.208,1.743,2.029,-27.641,34.590,-27.947
22.90,2.341,1.741,2.079,-27.247,34.601,-27.915
22.91,2.231,1.740,2.104,-28.145,34.609,-28.042
22.92,2.032,1.741,2.092,-27.208,34.614,-27.992
22.93,1.972,1.740,2.071,-28.006,34.628,-28.078
22.94,1.840,1.741,2.033,-27.234,34.636,-28.023
22.95,2.001,1.743,2.029,-27.959,34.637,-28.106
22.96,1.740,1.742,1.979,-27.390,34.633,-28.083
22.97,2.271,1.742,2.029,-27.051,34.642,-27.997
22.98,2.252,1.744,2.067,-27.870,34.663,-28.052
22.99,1.861,1.748,2.036,-27.631,34.687,-28.055
23.00,2.077,1.748,2.043,-27.736,34.713,-28.074
23.01,2.216,1.748,2.072,-27.563,34.741,-28.066
23.02,1.690,1.754,2.012,-28.523,34.752,-28.228
23.03,1.712,1.739,1.948,-29.560,34.735,-28.561
23.04,2.496,1.725,2.029,-27.094,34.711,-28.426
23.05,2.042,1.716,2.024,-27.296,34.695,-28.343
23.06,1.929,1.709,2.002,-28.337,34.668,-28.457
23.07,1.754,1.692,1.945,-27.358,34.641,-28.388
23.08,2.102,1.684,1.965,-26.220,34.631,-28.124
23.09,2.029,1.678,1.971,-27.320,34.636,-28.077
23.10,2.353,1.679,2.035,-27.700,34.635,-28.107
23.11,2.050,1.675,2.034,-27.459,34.623,-28.099
23.12,2.312,1.673,2.079,-27.343,34.612,-28.073
23.13,1.902,1.668,2.046,-28.276,34.600,-28.208
23.14,1.961,1.659,2.024,-29.599,34.565,-28.563
23.15,2.141,1.639,2.027,-28.147,34.509,-28.632
23.16,2.276,1.622,2.055,-26.685,34.457,-28.440
23.17,2.206,1.608,2.068,-26.380,34.425,-28.211
23.18,2.404,1.596,2.116,-26.544,34.410,-28.039
23.19,2.286,1.592,2.142,-26.463,34.410,-27.862
23.20,2.402,1.591,2.185,-27.127,34.406,-27.830
23.21,2.317,1.591,2.208,-27.059,34.406,-27.789
23.22,2.197,1.590,2.205,-27.336,34.402,-27.806
23.23,2.244,1.589,2.211,-26.906,34.394,-27.750
23.24,2.413,1.592,2.248,-27.336,34.389,-27.774
23.25,2.276,1.591,2.252,-27.368,34.390,-27.794
23.26,2.113,1.594,2.231,-27.076,34.401,-27.752
23.27,1.795,1.593,2.157,-27.240,34.423,-27.736
23.28,1.852,1.596,2.109,-27.221,34.450,-27.716
23.29,1.893,1.593,2.070,-27.548,34.474,-27.756
23.30,2.289,1.591,2.106,-27.393,34.495,-27.765
23.31,2.241,1.588,2.126,-27.564,34.515,-27.803
23.32,2.577,1.587,2.201,-27.239,34.525,-27.788
23.33,2.061,1.600,2.189,-26.814,34.531,-27.707
23.34,2.131,1.608,2.186,-27.501,34.533,-27.759
23.35,2.282,1.611,2.205,-27.308,34.541,-27.763
23.36,1.618,1.616,2.110,-27.694,34.560,-27.824
23.37,2.140,1.619,2.118,-27.533,34.577,-27.848
23.38,1.898,1.623,2.085,-27.661,34.591,-27.893
23.39,1.902,1.613,2.045,-28.955,34.605,-28.147
23.40,1.750,1.597,1.982,-28.083,34.610,-28.220
23.41,2.017,1.584,1.978,-27.114,34.616,-28.116
23.42,2.018,1.570,1.973,-28.251,34.622,-28.221
