elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
16.98,2.392,1.050,2.111,37.725,-38.931,37.430
16.99,2.440,1.049,2.131,37.834,-38.924,37.455
17.00,1.504,1.053,2.099,36.993,-38.928,37.419
17.01,2.025,1.049,2.093,38.841,-38.928,37.496
17.02,2.176,1.037,2.087,37.452,-38.908,37.508
17.03,2.345,1.026,2.093,36.000,-38.907,37.416
17.04,2.312,1.027,2.107,36.370,-38.931,37.328
17.05,2.506,1.022,2.128,38.156,-38.949,37.352
17.06,1.908,1.020,2.114,37.690,-38.944,37.371
17.07,2.201,1.021,2.122,37.542,-38.937,37.383
17.08,2.233,1.024,2.133,38.180,-38.915,37.444
17.09,1.933,1.023,2.122,37.484,-38.880,37.475
17.10,2.116,1.018,2.118,37.542,-38.854,37.499
17.11,2.046,0.999,2.097,37.122,-38.843,37.483
17.12,2.226,0.992,2.100,35.658,-38.855,37.361
17.13,2.012,0.993,2.097,36.727,-38.886,37.289
17.14,2.360,0.994,2.114,38.027,-38.895,37.316
17.15,1.903,0.993,2.103,37.633,-38.886,37.337
17.16,2.200,0.992,2.109,37.485,-38.869,37.356
17.17,2.016,0.988,2.101,37.359,-38.854,37.365
17.18,2.335,0.986,2.115,37.516,-38.848,37.373
17.19,2.035,0.981,2.107,37.494,-38.844,37.378
17.20,2.363,0.977,2.120,37.098,-38.846,37.355
17.21,2.299,0.976,2.131,37.008,-38.851,37.325
17.22,2.134,0.974,2.131,37.392,-38.850,37.324
17.23,1.966,0.973,2.122,37.626,-38.846,37.339
17.24,2.270,0.975,2.134,37.725,-38.828,37.373
17.25,2.086,0.975,2.133,37.267,-38.796,37.391
17.26,2.083,0.975,2.132,37.142,-38.767,37.398
17.27,2.102,0.973,2.130,36.870,-38.760,37.368
17.28,2.298,0.973,2.142,37.148,-38.771,37.339
17.29,2.071,0.971,2.138,37.687,-38.780,37.344
17.30,1.869,0.973,2.126,37.771,-38.774,37.369
17.31,1.833,0.972,2.110,37.705,-38.751,37.405
17.32,1.982,0.969,2.101,37.770,-38.720,37.450
17.33,2.537,0.958,2.117,37.885,-38.689,37.499
17.34,2.320,0.944,2.118,36.311,-38.672,37.441
17.35,2.400,0.942,2.133,36.197,-38.676,37.359
17.36,2.067,0.938,2.128,37.722,-38.683,37.367
17.37,2.315,0.929,2.132,37.460,-38.678,37.371
17.38,2.298,0.931,2.146,37.033,-38.660,37.361
17.39,1.953,0.930,2.136,37.722,-38.624,37.410
17.40,2.212,0.923,2.136,37.757,-38.582,37.463
17.41,2.316,0.914,2.140,36.471,-38.560,37.421
17.42,2.277,0.910,2.147,35.977,-38.572,37.319
17.43,2.222,0.911,2.154,36.811,-38.599,37.256
17.44,2.167,0.910,2.157,37.638,-38.614,37.256
17.45,2.408,0.909,2.172,37.329,-38.607,37.259
17.46,1.856,0.911,2.158,37.725,-38.579,37.305
17.47,2.448,0.910,2.176,37.450,-38.530,37.352
17.48,2.069,0.911,2.174,36.723,-38.487,37.348
17.49,1.809,0.912,2.157,37.291,-38.460,37.362
17.50,2.353,0.903,2.161,36.448,-38.459,37.303
17.51,2.533,0.899,2.182,36.066,-38.479,37.204
17.52,2.223,0.896,2.184,36.959,-38.500,37.160
17.53,2.645,0.891,2.209,37.556,-38.500,37.172
17.54,1.510,0.897,2.176,38.091,-38.475,37.240
17.55,2.197,0.894,2.178,37.742,-38.427,37.306
17.56,2.467,0.897,2.200,37.505,-38.357,37.375
17.57,1.860,0.896,2.182,37.403,-38.267,37.454
17.58,2.402,0.894,2.195,37.422,-38.169,37.535
17.59,1.999,0.890,2.182,37.810,-38.051,37.654
17.60,2.133,0.877,2.171,36.773,-37.926,37.713
17.61,1.806,0.871,2.146,36.080,-37.816,37.713
17.62,2.155,0.861,2.139,36.913,-37.710,37.756
17.63,2.335,0.841,2.134,36.343,-37.597,37.770
17.64,2.115,0.829,2.124,36.472,-37.473,37.799
17.65,2.185,0.820,2.121,37.061,-37.317,37.890
17.66,2.179,0.807,2.115,37.609,-37.111,38.055
17.67,2.027,0.785,2.092,38.332,-36.835,38.317
17.68,2.218,0.755,2.073,37.295,-36.502,38.557
17.69,1.335,0.716,1.996,37.489,-36.127,38.835
17.70,2.264,0.655,1.956,37.663,-35.721,39.134
17.71,2.164,0.578,1.898,35.795,-35.271,39.347
17.72,2.436,0.500,1.858,34.089,-34.801,39.466
17.73,2.726,0.431,1.846,33.011,-34.320,39.522
17.74,3.846,0.366,1.904,31.836,-33.833,39.507
17.75,2.505,0.311,1.892,31.275,-33.349,39.453
17.76,1.776,0.263,1.845,32.907,-32.877,39.478
17.77,2.428,0.190,1.816,33.415,-32.374,39.556
17.78,2.023,0.125,1.772,30.817,-31.871,39.474
17.79,4.433,0.087,1.897,28.703,-31.335,39.300
17.80,2.067,0.072,1.901,27.188,-30.809,39.029
17.81,2.897,0.093,1.986,28.062,-30.311,38.791
17.82,1.790,0.106,1.996,29.081,-29.834,38.597
17.83,1.558,0.121,1.993,30.670,-29.360,38.496
17.84,1.713,0.110,1.975,29.669,-28.883,38.340
17.85,1.808,0.099,1.963,27.622,-28.397,38.077
17.86,2.930,0.091,2.019,25.584,-27.857,37.755
17.87,2.608,0.108,2.079,23.576,-27.148,37.469
17.88,4.536,0.165,2.285,25.189,-26.376,37.353
17.89,4.449,0.217,2.471,27.200,-25.465,37.483
17.91,-0.286,0.260,2.363,28.963,-24.531,37.723
17.92,0.730,0.263,2.282,28.781,-23.587,37.941
17.92,0.705,0.252,2.188,25.925,-22.618,37.998
17.93,6.053,0.158,2.332,22.585,-21.542,37.948
17.94,1.815,0.167,2.321,18.011,-20.475,37.618
17.95,2.916,0.145,2.345,19.095,-19.437,37.326
17.96,3.872,0.164,2.462,17.622,-18.355,36.995
17.97,4.492,0.168,2.596,19.178,-17.173,36.854
17.98,4.053,0.187,2.712,19.069,-15.805,36.876
18.00,1.255,0.152,2.609,17.820,-14.244,36.993
18.00,2.912,0.125,2.614,13.912,-12.634,36.909
18.01,2.150,0.107,2.584,9.206,-11.065,36.501
18.03,-0.033,0.079,2.419,9.119,-9.598,35.995
18.04,0.532,0.050,2.294,10.409,-8.298,35.416
18.05,0.270,0.050,2.187,8.160,-7.015,34.663
18.06,0.732,0.102,2.160,7.968,-5.927,33.774
18.07,2.635,0.146,2.236,6.079,-4.861,32.788
18.08,3.813,0.245,2.430,2.631,-3.787,31.645
18.09,6.188,0.353,2.758,3.588,-2.745,30.574
18.10,4.712,0.375,2.904,2.314,-1.796,29.384
18.11,2.052,0.216,2.718,-0.555,-1.116,27.824
18.12,1.864,0.204,2.669,-0.678,-0.717,26.061
18.13,0.609,0.201,2.558,0.804,-0.564,24.236
18.14,1.232,0.195,2.486,6.375,-0.466,22.769
18.15,0.897,0.184,2.393,8.670,-0.377,21.501
18.16,0.231,0.169,2.261,7.505,-0.326,20.193
18.17,-0.796,0.154,2.077,5.763,-0.285,18.841
18.18,1.434,0.152,2.042,4.806,-0.270,17.479
18.19,1.258,0.150,1.999,5.429,-0.259,16.217
18.20,1.865,0.146,1.991,4.702,-0.249,14.978
18.21,1.728,0.147,1.980,5.927,-0.238,13.875
18.22,0.670,0.147,1.907,6.971,-0.227,12.890
18.23,0.743,0.145,1.840,6.178,-0.222,11.907
18.24,1.794,0.145,1.839,5.185,-0.217,10.918
18.25,1.219,0.142,1.802,4.806,-0.212,9.960
18.26,1.984,0.141,1.812,4.537,-0.207,9.039
18.27,1.773,0.139,1.810,4.902,-0.204,8.186
18.28,1.251,0.138,1.777,2.024,-0.202,7.213
18.29,1.444,0.137,1.757,3.581,-0.201,6.382
18.30,1.379,0.136,1.735,3.763,-0.200,5.607
18.31,1.857,0.136,1.742,3.821,-0.199,4.879
18.32,1.530,0.136,1.731,3.658,-0.197,4.184
18.33,1.735,0.135,1.730,3.793,-0.195,3.537
18.34,2.106,0.136,1.752,3.615,-0.193,2.916
18.35,2.134,0.135,1.774,3.907,-0.193,2.348
18.36,1.968,0.135,1.786,3.868,-0.193,1.810
18.37,1.879,0.134,1.791,3.157,-0.195,1.264
18.38,1.575,0.134,1.779,3.346,-0.195,0.762
18.39,2.101,0.135,1.800,3.984,-0.195,0.267
18.40,1.838,0.136,1.804,4.336,-0.194,-0.112
18.41,2.251,0.138,1.832,4.876,-0.194,-0.436
18.42,1.933,0.138,1.840,3.817,-0.192,-0.797
18.43,1.780,0.138,1.837,1.904,-0.191,-1.245
18.44,1.566,0.141,1.826,2.332,-0.192,-1.643
18.45,1.652,0.144,1.819,3.441,-0.192,-1.948
18.46,1.605,0.142,1.806,3.668,-0.192,-2.220
18.47,1.685,0.144,1.802,3.343,-0.192,-2.489
18.48,1.738,0.146,1.801,3.628,-0.193,-2.724
18.49,1.845,0.148,1.806,3.960,-0.191,-2.918
18.50,2.240,0.149,1.833,3.690,-0.191,-3.112
18.51,2.095,0.150,1.849,3.479,-0.190,-3.302
18.52,1.840,0.150,1.850,3.545,-0.188,-3.472
18.53,1.955,0.149,1.857,3.653,-0.187,-3.621
18.54,1.809,0.151,1.857,3.397,-0.185,-3.770
18.55,1.645,0.152,1.846,4.046,-0.183,-3.867
18.56,1.620,0.152,1.835,3.535,-0.181,-4.034
18.57,1.656,0.153,1.826,3.628,-0.182,-4.130
18.58,1.687,0.150,1.816,3.797,-0.181,-4.202
18.59,1.801,0.148,1.814,3.564,-0.179,-4.276
18.60,1.904,0.148,1.820,3.709,-0.177,-4.332
18.61,2.059,0.146,1.832,3.442,-0.177,-4.397
18.62,1.949,0.147,1.841,3.282,-0.176,-4.460
18.63,2.101,0.146,1.857,3.708,-0.175,-4.489
18.64,1.952,0.148,1.865,3.643,-0.176,-4.517
18.65,1.859,0.147,1.865,3.555,-0.176,-4.541
18.66,1.800,0.145,1.860,4.376,-0.171,-4.505
18.67,1.794,0.146,1.858,3.811,-0.169,-4.500
18.68,1.691,0.145,1.849,3.882,-0.167,-4.486
18.69,1.786,0.144,1.846,3.435,-0.166,-4.492
18.70,1.886,0.140,1.846,3.548,-0.167,-4.488
18.71,1.975,0.139,1.853,3.712,-0.168,-4.469
18.72,1.930,0.141,1.860,4.120,-0.170,-4.422
18.73,1.668,0.142,1.851,4.567,-0.171,-4.344
18.74,1.659,0.140,1.839,4.056,-0.172,-4.295
18.75,1.511,0.141,1.822,3.914,-0.173,-4.249
18.76,1.674,0.139,1.812,2.155,-0.175,-4.303
18.77,1.684,0.135,1.801,3.474,-0.177,-4.273
18.78,1.750,0.135,1.799,3.045,-0.177,-4.261
18.79,1.891,0.134,1.804,3.699,-0.177,-4.208
18.80,1.889,0.132,1.807,3.635,-0.177,-4.154
18.81,1.712,0.133,1.803,2.932,-0.176,-4.139
18.82,1.802,0.133,1.804,3.532,-0.177,-4.085
18.83,1.793,0.133,1.803,3.568,-0.177,-4.027
18.84,1.874,0.134,1.809,3.734,-0.178,-3.957
18.85,1.722,0.132,1.803,3.372,-0.177,-3.905
18.86,1.914,0.133,1.810,3.398,-0.177,-3.849
18.87,1.934,0.133,1.818,3.884,-0.179,-3.765
18.88,1.640,0.135,1.810,3.456,-0.177,-3.701
18.89,1.675,0.136,1.804,2.961,-0.176,-3.665
18.90,1.537,0.135,1.788,3.206,-0.176,-3.645
18.91,1.946,0.133,1.795,3.547,-0.176,-3.567
18.92,1.809,0.135,1.798,3.459,-0.176,-3.494
18.93,1.785,0.134,1.797,3.542,-0.176,-3.414
18.94,1.993,0.134,1.809,3.752,-0.175,-3.322
18.95,1.601,0.135,1.798,3.574,-0.174,-3.240
18.96,1.632,0.132,1.786,3.558,-0.174,-3.159
18.97,1.960,0.134,1.798,3.722,-0.174,-3.068
18.98,1.822,0.132,1.798,4.175,-0.175,-2.953
18.99,1.769,0.132,1.797,4.376,-0.175,-2.827
19.00,1.804,0.131,1.796,8.216,-0.176,-2.481
19.01,1.674,0.131,1.790,3.546,-0.177,-2.417
19.02,1.657,0.130,1.782,2.414,-0.179,-2.420
19.03,1.574,0.130,1.770,2.874,-0.179,-2.389
19.04,1.893,0.131,1.777,2.443,-0.181,-2.383
19.05,1.724,0.132,1.775,2.608,-0.181,-2.364
19.06,1.990,0.132,1.788,3.378,-0.182,-2.297
19.07,2.106,0.132,1.806,3.834,-0.183,-2.228
19.08,1.854,0.131,1.809,2.867,-0.182,-2.187
19.09,1.685,0.130,1.801,3.572,-0.182,-2.105
19.10,1.894,0.133,1.809,3.739,-0.183,-2.015
19.11,1.741,0.133,1.806,3.608,-0.183,-1.933
19.12,1.914,0.133,1.812,3.461,-0.184,-1.860
19.13,1.568,0.133,1.799,3.654,-0.183,-1.774
19.14,1.742,0.133,1.796,3.608,-0.183,-1.694
19.15,1.828,0.133,1.798,3.399,-0.182,-1.626
19.16,2.087,0.135,1.817,3.699,-0.181,-1.540
19.17,1.752,0.136,1.814,3.585,-0.181,-1.462
19.18,2.053,0.135,1.828,3.601,-0.181,-1.385
19.19,1.997,0.135,1.838,3.934,-0.180,-1.288
19.20,2.022,0.135,1.849,3.659,-0.181,-1.211
19.21,1.926,0.136,1.856,3.537,-0.184,-1.144
19.22,1.757,0.136,1.851,3.630,-0.186,-1.070
19.23,1.923,0.135,1.855,3.558,-0.187,-1.001
19.24,1.994,0.135,1.864,3.661,-0.189,-0.928
19.25,1.994,0.135,1.872,3.597,-0.190,-0.857
19.26,1.647,0.135,1.860,3.605,-0.188,-0.785
19.27,1.981,0.131,1.865,3.858,-0.187,-0.699
19.28,1.721,0.130,1.856,3.454,-0.187,-0.640
19.29,1.722,0.129,1.848,3.681,-0.187,-0.567
19.30,1.658,0.130,1.839,3.979,-0.187,-0.479
19.31,1.786,0.130,1.836,3.604,-0.189,-0.415
19.32,2.020,0.130,1.848,3.578,-0.189,-0.353
19.33,1.743,0.129,1.842,3.523,-0.189,-0.293
19.34,1.795,0.128,1.839,3.656,-0.188,-0.227
19.35,1.950,0.129,1.847,3.504,-0.189,-0.171
19.36,1.800,0.127,1.843,3.766,-0.189,-0.100
19.37,1.866,0.129,1.847,3.563,-0.189,-0.042
19.38,1.832,0.128,1.846,3.595,-0.189,0.018
19.39,1.660,0.127,1.834,3.376,-0.189,0.064
19.40,1.984,0.126,1.843,3.339,-0.188,0.108
19.41,1.685,0.125,1.834,3.371,-0.188,0.141
19.42,1.860,0.125,1.836,3.637,-0.188,0.203
19.43,1.805,0.126,1.835,3.621,-0.188,0.263
19.45,1.728,0.126,1.830,3.933,-0.189,0.339
19.46,1.739,0.127,1.826,3.778,-0.189,0.406
19.46,1.852,0.129,1.829,3.625,-0.189,0.463
19.47,1.792,0.128,1.827,3.934,-0.188,0.536
19.49,1.781,0.129,1.825,3.618,-0.188,0.590
19.50,1.940,0.129,1.832,3.644,-0.187,0.644
19.50,1.818,0.127,1.831,3.937,-0.187,0.714
19.51,2.050,0.128,1.844,3.537,-0.188,0.758
19.52,1.936,0.128,1.850,3.336,-0.188,0.791
19.54,2.090,0.127,1.864,3.790,-0.189,0.849
19.54,1.980,0.128,1.872,3.301,-0.189,0.878
19.56,1.705,0.127,1.863,3.746,-0.187,0.936
19.56,1.805,0.125,1.858,3.780,-0.188,0.991
19.58,1.961,0.124,1.864,3.749,-0.189,1.043
19.59,1.898,0.125,1.867,3.661,-0.190,1.080
19.60,1.910,0.125,1.871,3.732,-0.189,1.133
19.61,1.819,0.125,1.868,3.793,-0.189,1.187
19.62,1.869,0.126,1.871,3.954,-0.188,1.250
19.63,1.880,0.125,1.871,3.812,-0.187,1.304
19.64,1.838,0.124,1.869,3.984,-0.188,1.364
19.65,1.882,0.122,1.869,3.845,-0.187,1.416
19.66,1.935,0.123,1.874,3.771,-0.189,1.461
19.67,1.921,0.122,1.877,3.293,-0.188,1.479
19.68,1.709,0.122,1.868,3.103,-0.187,1.486
19.69,2.086,0.122,1.882,3.429,-0.186,1.513
19.70,1.916,0.121,1.884,3.488,-0.188,1.541
19.71,1.581,0.122,1.868,3.562,-0.187,1.576
19.72,1.731,0.122,1.861,3.619,-0.186,1.613
19.73,1.854,0.121,1.860,3.695,-0.187,1.652
19.74,1.830,0.121,1.859,3.606,-0.187,1.687
19.75,2.068,0.122,1.872,3.727,-0.186,1.728
19.76,1.730,0.121,1.864,3.607,-0.184,1.762
19.77,1.814,0.119,1.860,3.585,-0.184,1.794
19.78,1.923,0.118,1.863,3.338,-0.184,1.810
19.79,1.796,0.119,1.861,3.483,-0.183,1.835
19.80,1.910,0.117,1.862,3.563,-0.183,1.865
19.81,2.130,0.116,1.878,3.494,-0.182,1.890
19.82,1.717,0.117,1.870,3.846,-0.183,1.934
19.83,1.676,0.116,1.859,3.464,-0.183,1.955
19.84,2.084,0.119,1.875,3.545,-0.182,1.983
19.85,1.835,0.120,1.875,3.523,-0.182,2.007
19.86,1.942,0.119,1.878,3.619,-0.183,2.036
19.87,1.813,0.119,1.876,3.663,-0.182,2.068
19.88,1.777,0.117,1.869,3.846,-0.183,2.109
19.89,1.763,0.117,1.863,3.772,-0.183,2.145
19.90,2.153,0.117,1.880,3.686,-0.183,2.176
19.91,1.990,0.116,1.887,3.772,-0.183,2.211
19.92,2.373,0.115,1.915,3.920,-0.183,2.254
19.93,1.639,0.115,1.900,3.622,-0.183,2.273
19.94,1.887,0.116,1.902,3.144,-0.182,2.270
19.95,1.749,0.116,1.893,3.464,-0.182,2.287
19.96,1.859,0.117,1.893,3.544,-0.182,2.307
19.97,2.008,0.116,1.900,3.697,-0.182,2.336
19.98,1.600,0.117,1.884,3.599,-0.182,2.359
19.99,1.663,0.117,1.872,3.557,-0.183,2.378
20.00,1.826,0.115,1.868,3.409,-0.184,2.388
20.01,1.988,0.115,1.876,3.475,-0.185,2.402
20.02,1.685,0.115,1.865,3.865,-0.185,2.440
20.03,1.910,0.114,1.868,3.578,-0.186,2.459
20.04,2.024,0.114,1.877,3.764,-0.186,2.490
20.05,1.857,0.114,1.877,3.432,-0.187,2.499
20.06,1.715,0.115,1.868,3.791,-0.185,2.532
20.07,2.108,0.116,1.884,3.611,-0.184,2.553
20.08,2.250,0.118,1.908,3.898,-0.183,2.590
20.09,1.753,0.119,1.901,3.255,-0.185,2.586
20.10,1.816,0.120,1.897,3.412,-0.185,2.590
20.11,1.909,0.119,1.898,3.390,-0.185,2.596
20.12,1.804,0.117,1.892,3.560,-0.185,2.613
20.13,1.822,0.116,1.887,3.665,-0.185,2.636
20.14,2.065,0.118,1.900,3.612,-0.185,2.656
20.15,1.823,0.116,1.894,3.457,-0.184,2.666
20.16,1.635,0.115,1.879,3.695,-0.182,2.691
20.17,1.850,0.114,1.877,3.493,-0.180,2.704
20.18,1.897,0.113,1.878,3.361,-0.177,2.710
20.19,2.058,0.113,1.889,3.653,-0.177,2.731
20.20,2.049,0.112,1.897,3.595,-0.176,2.748
20.21,1.855,0.113,1.897,3.707,-0.176,2.770
20.22,1.851,0.112,1.894,3.520,-0.177,2.781
20.23,1.816,0.110,1.889,3.619,-0.177,2.797
20.24,1.656,0.109,1.875,3.940,-0.177,2.832
20.25,2.054,0.107,1.883,3.434,-0.177,2.837
20.26,1.718,0.107,1.874,3.532,-0.175,2.849
20.27,1.664,0.107,1.863,3.426,-0.173,2.855
20.28,1.818,0.105,1.859,3.455,-0.171,2.863
20.29,1.689,0.104,1.849,3.520,-0.169,2.874
20.30,1.797,0.104,1.846,3.335,-0.169,2.873
20.31,1.870,0.106,1.849,4.047,-0.168,2.914
20.32,1.720,0.107,1.842,4.548,-0.167,2.983
20.33,1.921,0.107,1.848,3.733,-0.167,3.001
20.34,1.912,0.106,1.851,3.716,-0.167,3.017
20.35,1.803,0.104,1.846,3.472,-0.167,3.018
20.36,2.060,0.102,1.857,3.586,-0.167,3.027
20.37,1.944,0.103,1.863,3.579,-0.168,3.035
20.38,1.832,0.102,1.861,3.311,-0.166,3.029
20.39,1.880,0.102,1.862,3.519,-0.165,3.035
20.40,1.799,0.103,1.859,3.740,-0.165,3.052
20.41,1.940,0.106,1.867,3.657,-0.165,3.066
20.42,1.605,0.106,1.852,3.292,-0.164,3.058
20.43,1.715,0.104,1.843,3.366,-0.164,3.054
20.44,1.710,0.105,1.837,3.274,-0.164,3.043
20.45,1.795,0.108,1.837,2.674,-0.162,3.002
20.46,1.851,0.108,1.838,2.888,-0.160,2.976
20.47,1.610,0.110,1.826,2.996,-0.157,2.958
20.48,1.813,0.111,1.827,1.191,-0.155,2.836
20.49,2.130,0.115,1.847,3.860,-0.152,2.875
20.50,2.227,0.117,1.872,5.678,-0.152,3.016
20.51,1.903,0.117,1.873,5.713,-0.154,3.151
20.52,2.097,0.117,1.887,3.433,-0.153,3.150
20.53,1.703,0.116,1.875,3.051,-0.153,3.126
20.54,1.825,0.115,1.872,3.259,-0.153,3.115
20.55,1.921,0.116,1.876,4.259,-0.153,3.164
20.56,1.856,0.115,1.874,3.963,-0.152,3.194
20.57,1.929,0.113,1.876,3.958,-0.152,3.222
20.58,1.527,0.113,1.856,3.975,-0.151,3.251
20.59,1.795,0.113,1.853,3.537,-0.150,3.253
20.60,1.858,0.110,1.850,3.518,-0.148,3.255
20.61,1.816,0.107,1.846,3.772,-0.148,3.268
20.62,2.021,0.107,1.856,3.743,-0.149,3.281
20.63,2.125,0.106,1.870,3.547,-0.150,3.281
20.64,1.840,0.106,1.869,3.605,-0.150,3.286
20.65,2.049,0.106,1.880,3.670,-0.149,3.295
20.66,1.801,0.107,1.876,3.353,-0.147,3.287
20.67,1.841,0.109,1.877,3.568,-0.149,3.288
20.68,1.856,0.108,1.875,3.563,-0.148,3.292
20.69,1.902,0.106,1.875,3.615,-0.150,3.296
20.70,1.695,0.104,1.864,3.537,-0.149,3.298
20.71,1.710,0.102,1.853,3.675,-0.151,3.305
20.72,1.874,0.102,1.854,3.490,-0.152,3.303
20.73,1.715,0.099,1.843,3.645,-0.152,3.310
20.74,1.878,0.096,1.843,3.788,-0.153,3.325
20.75,1.959,0.097,1.850,3.909,-0.154,3.346
20.76,2.077,0.097,1.864,4.204,-0.155,3.384
20.77,1.937,0.096,1.868,3.904,-0.154,3.404
20.78,1.664,0.095,1.855,3.495,-0.155,3.399
20.79,1.956,0.095,1.861,3.377,-0.155,3.387
20.80,1.906,0.096,1.865,3.460,-0.155,3.381
20.81,1.737,0.097,1.859,3.422,-0.155,3.373
20.82,1.936,0.097,1.864,3.388,-0.156,3.364
20.83,1.668,0.098,1.854,3.414,-0.157,3.355
20.84,1.878,0.100,1.857,3.538,-0.158,3.354
20.85,2.179,0.101,1.877,3.537,-0.159,3.355
20.86,2.070,0.099,1.887,4.031,-0.160,3.383
20.87,2.057,0.101,1.899,3.900,-0.160,3.404
20.88,1.935,0.100,1.901,3.885,-0.162,3.421
20.89,2.142,0.102,1.917,3.925,-0.162,3.442
20.90,2.586,0.102,1.957,4.590,-0.159,3.502
20.91,1.783,0.102,1.948,3.697,-0.158,3.508
20.92,1.961,0.102,1.950,2.704,-0.156,3.456
20.93,1.392,0.101,1.918,3.091,-0.156,3.427
20.94,1.864,0.101,1.916,2.892,-0.157,3.388
20.95,2.452,0.100,1.947,2.572,-0.157,3.331
20.96,1.927,0.097,1.945,2.316,-0.156,3.263
20.98,2.336,0.097,1.968,3.623,-0.160,3.272
20.99,1.585,0.096,1.946,3.815,-0.160,3.293
21.00,1.441,0.096,1.918,4.320,-0.159,3.345
21.01,2.050,0.097,1.927,3.611,-0.159,3.353
21.01,1.341,0.096,1.893,4.558,-0.157,3.416
21.03,1.443,0.098,1.869,3.823,-0.156,3.434
21.04,2.075,0.098,1.882,3.940,-0.157,3.455
21.05,2.217,0.099,1.902,3.886,-0.157,3.473
21.06,1.994,0.103,1.912,3.477,-0.159,3.466
21.07,1.777,0.100,1.902,4.391,-0.157,3.515
21.08,1.644,0.095,1.883,1.167,-0.153,3.377
21.09,1.735,0.091,1.871,4.009,-0.147,3.412
21.10,1.656,0.091,1.859,3.856,-0.145,3.433
21.11,1.943,0.090,1.862,3.772,-0.143,3.448
21.12,1.634,0.088,1.847,3.503,-0.143,3.445
21.13,1.750,0.089,1.843,3.165,-0.145,3.420
21.14,1.667,0.088,1.832,3.473,-0.144,3.418
21.15,1.724,0.087,1.824,3.435,-0.144,3.412
21.16,1.706,0.086,1.816,3.215,-0.144,3.395
21.17,1.956,0.084,1.822,3.614,-0.145,3.400
21.18,2.257,0.083,1.847,3.752,-0.146,3.413
21.19,1.994,0.084,1.856,3.735,-0.146,3.426
21.20,2.161,0.082,1.872,3.234,-0.146,3.410
21.21,1.708,0.083,1.864,3.393,-0.146,3.402
21.22,1.815,0.085,1.863,3.671,-0.145,3.413
21.23,1.744,0.086,1.857,3.435,-0.145,3.408
21.24,1.885,0.085,1.858,4.264,-0.144,3.454
21.25,1.670,0.082,1.845,4.254,-0.141,3.498
21.26,1.922,0.081,1.848,3.344,-0.137,3.487
21.27,1.770,0.083,1.845,3.382,-0.132,3.482
21.28,1.758,0.084,1.841,3.314,-0.125,3.474
21.29,1.782,0.084,1.838,3.565,-0.123,3.477
21.30,1.717,0.082,1.829,2.820,-0.119,3.437
21.31,1.672,0.081,1.819,3.085,-0.117,3.414
21.32,1.608,0.082,1.807,1.998,-0.110,3.332
21.33,1.842,0.084,1.811,3.033,-0.106,3.312
21.34,1.882,0.086,1.816,4.999,-0.100,3.410
21.35,1.641,0.087,1.807,4.098,-0.093,3.450
21.36,1.861,0.088,1.810,4.476,-0.087,3.510
21.37,2.103,0.089,1.828,4.904,-0.080,3.593
21.38,1.961,0.091,1.837,3.664,-0.074,3.599
21.39,2.142,0.093,1.856,3.365,-0.067,3.590
21.40,1.943,0.095,1.864,3.371,-0.056,3.584
21.41,1.815,0.096,1.862,3.552,-0.042,3.591
21.42,2.021,0.096,1.871,3.226,-0.027,3.581
21.43,2.052,0.092,1.878,2.881,-0.016,3.548
21.44,2.003,0.090,1.883,3.816,-0.003,3.571
21.45,2.005,0.088,1.889,3.277,0.008,3.560
21.46,1.665,0.086,1.875,3.015,0.018,3.533
21.47,2.026,0.085,1.883,2.378,0.033,3.475
21.48,1.955,0.086,1.889,2.829,0.052,3.450
21.49,1.552,0.087,1.870,3.398,0.073,3.461
21.50,1.824,0.085,1.866,3.130,0.096,3.457
21.51,1.511,0.082,1.843,3.468,0.119,3.473
21.52,1.344,0.080,1.812,3.958,0.138,3.513
21.53,1.360,0.079,1.785,2.421,0.162,3.466
21.54,1.315,0.079,1.756,2.893,0.189,3.451
21.55,0.929,0.075,1.704,1.269,0.230,3.356
21.56,1.414,0.072,1.683,2.283,0.271,3.324
21.57,0.967,0.071,1.638,2.761,0.320,3.328
21.58,1.437,0.065,1.619,3.950,0.369,3.400
21.59,2.130,0.066,1.646,2.817,0.426,3.410
21.60,2.328,0.068,1.687,4.658,0.481,3.524
21.61,1.896,0.078,1.706,3.285,0.548,3.564
21.62,1.469,0.086,1.698,2.115,0.626,3.544
21.63,2.206,0.086,1.726,3.019,0.723,3.595
21.64,1.983,0.082,1.736,3.363,0.881,3.718
21.65,2.841,0.060,1.778,5.075,1.073,3.967
21.66,2.239,0.039,1.785,7.943,1.509,4.599
21.67,2.420,0.071,1.852,6.243,2.116,5.257
21.68,2.863,0.075,1.916,3.052,2.787,5.755
21.69,1.951,0.038,1.884,2.191,3.534,6.242
21.70,2.617,0.004,1.896,4.600,4.418,6.967
21.71,1.370,0.028,1.889,3.527,5.477,7.752
21.72,1.421,0.112,1.943,0.564,6.750,8.516
21.73,4.260,0.175,2.138,-3.167,8.090,9.078
21.74,2.209,0.222,2.189,-8.034,9.412,9.299
21.75,2.730,0.292,2.288,-3.888,10.497,9.511
21.76,1.366,0.275,2.222,-8.371,11.480,9.345
21.77,1.116,0.315,2.197,-4.187,12.487,9.441
21.78,2.018,0.382,2.252,-8.906,13.460,9.216
