elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
19.92,1.730,0.958,1.854,3.636,0.640,-2.617
19.93,1.662,0.958,1.851,3.461,0.641,-2.548
19.94,2.002,0.957,1.856,3.415,0.644,-2.469
19.95,1.894,0.956,1.858,3.484,0.644,-2.390
19.96,1.909,0.956,1.862,3.365,0.646,-2.314
19.97,1.731,0.954,1.858,3.726,0.644,-2.230
19.98,1.870,0.956,1.862,3.317,0.644,-2.159
19.99,1.650,0.958,1.859,3.487,0.644,-2.084
20.00,1.560,0.959,1.853,3.143,0.644,-2.018
20.01,1.613,0.958,1.847,3.687,0.645,-1.935
20.02,1.707,0.957,1.842,3.258,0.646,-1.868
20.03,1.741,0.957,1.841,3.090,0.647,-1.805
20.04,1.770,0.957,1.840,3.437,0.649,-1.731
20.05,1.969,0.956,1.845,3.798,0.649,-1.648
20.06,1.877,0.956,1.848,3.161,0.650,-1.585
20.07,1.923,0.957,1.853,3.381,0.650,-1.517
20.08,1.946,0.956,1.856,3.486,0.651,-1.446
20.09,1.761,0.958,1.857,3.464,0.652,-1.376
20.10,1.658,0.957,1.851,3.398,0.650,-1.318
20.11,1.926,0.957,1.855,3.521,0.651,-1.246
20.12,1.760,0.955,1.852,3.417,0.649,-1.181
20.13,1.418,0.955,1.840,3.434,0.647,-1.117
20.14,1.652,0.954,1.835,3.481,0.648,-1.048
20.15,1.748,0.952,1.832,3.339,0.648,-0.986
20.16,1.642,0.951,1.827,3.555,0.651,-0.914
20.17,1.795,0.950,1.826,3.451,0.653,-0.847
20.18,1.850,0.950,1.828,3.292,0.656,-0.786
20.19,1.250,0.951,1.812,2.816,0.657,-0.741
20.20,1.600,0.949,1.805,2.719,0.658,-0.699
20.21,1.794,0.948,1.805,3.436,0.660,-0.636
20.22,2.126,0.947,1.815,4.321,0.661,-0.546
20.23,1.875,0.947,1.818,3.596,0.662,-0.480
20.24,1.646,0.947,1.814,3.407,0.661,-0.422
20.25,1.942,0.945,1.817,3.632,0.662,-0.356
20.26,1.724,0.944,1.814,3.875,0.662,-0.284
20.27,1.631,0.942,1.808,3.637,0.662,-0.221
20.28,1.801,0.942,1.809,3.602,0.662,-0.160
20.29,1.606,0.942,1.804,3.669,0.662,-0.096
20.30,1.549,0.942,1.796,3.194,0.664,-0.047
20.31,1.668,0.941,1.793,3.423,0.665,0.007
20.32,1.728,0.942,1.793,3.384,0.665,0.060
20.33,1.845,0.944,1.797,3.646,0.666,0.120
20.34,1.978,0.943,1.803,3.559,0.665,0.176
20.35,1.740,0.942,1.801,3.546,0.667,0.233
20.36,1.839,0.940,1.801,3.645,0.669,0.293
20.37,2.007,0.938,1.806,3.473,0.670,0.345
20.38,1.885,0.937,1.809,3.518,0.670,0.397
20.39,1.632,0.938,1.805,3.451,0.670,0.446
20.40,1.473,0.938,1.796,3.413,0.670,0.494
20.41,1.414,0.939,1.786,3.509,0.670,0.544
20.42,1.707,0.937,1.783,3.495,0.671,0.594
20.43,1.790,0.938,1.785,3.214,0.670,0.633
20.44,1.993,0.938,1.791,3.578,0.671,0.681
20.45,1.584,0.937,1.785,3.618,0.673,0.734
20.46,1.730,0.935,1.782,3.232,0.674,0.774
20.47,1.909,0.934,1.786,3.495,0.674,0.820
20.48,1.857,0.934,1.789,3.516,0.674,0.867
20.49,1.791,0.933,1.789,3.429,0.674,0.911
20.50,1.902,0.933,1.793,3.372,0.674,0.952
20.51,1.812,0.933,1.794,3.552,0.675,0.999
20.52,1.602,0.932,1.788,3.480,0.676,1.042
20.53,1.779,0.932,1.788,3.389,0.678,1.084
20.54,1.625,0.929,1.782,3.427,0.678,1.124
20.55,1.408,0.931,1.772,3.704,0.679,1.174
20.56,1.562,0.929,1.765,3.530,0.679,1.216
20.57,1.822,0.929,1.767,3.506,0.682,1.259
20.58,1.694,0.929,1.765,3.619,0.683,1.304
20.59,1.556,0.928,1.758,3.475,0.683,1.344
20.60,1.785,0.928,1.760,3.242,0.683,1.374
20.61,1.957,0.928,1.766,3.706,0.683,1.417
20.62,1.876,0.929,1.772,3.359,0.684,1.451
20.63,1.932,0.929,1.777,3.571,0.684,1.491
20.64,1.865,0.929,1.781,3.452,0.684,1.527
20.65,1.722,0.929,1.779,3.660,0.685,1.569
20.66,1.707,0.929,1.778,3.499,0.685,1.605
20.67,1.637,0.927,1.771,3.516,0.688,1.643
20.68,2.145,0.926,1.783,3.151,0.689,1.669
20.69,1.667,0.924,1.778,3.335,0.692,1.701
20.70,1.647,0.924,1.775,3.361,0.695,1.734
20.71,1.310,0.922,1.759,2.420,0.699,1.737
20.72,1.273,0.920,1.743,1.128,0.701,1.700
20.73,1.459,0.920,1.734,2.748,0.703,1.713
20.74,2.071,0.919,1.744,5.840,0.701,1.818
20.75,1.641,0.919,1.741,4.388,0.699,1.876
20.76,1.855,0.919,1.745,3.680,0.698,1.912
20.77,1.878,0.921,1.751,4.478,0.696,1.971
20.78,1.803,0.921,1.753,3.503,0.694,1.999
20.79,2.090,0.919,1.762,3.301,0.696,2.024
20.80,2.279,0.915,1.775,5.635,0.698,2.120
20.81,3.253,0.910,1.815,7.262,0.699,2.264
20.82,1.332,0.902,1.794,2.573,0.710,2.271
20.83,0.509,0.897,1.751,0.217,0.719,2.203
20.84,0.701,0.891,1.713,0.494,0.726,2.143
20.85,2.258,0.888,1.727,5.362,0.724,2.225
20.86,1.225,0.886,1.711,3.918,0.742,2.281
20.87,1.596,0.886,1.707,2.777,0.757,2.298
20.88,1.494,0.885,1.700,2.891,0.775,2.320
20.89,1.718,0.885,1.701,3.946,0.784,2.366
20.90,1.699,0.886,1.702,2.302,0.783,2.351
20.91,1.472,0.887,1.696,2.205,0.781,2.332
20.92,1.797,0.888,1.700,2.295,0.788,2.325
20.93,1.514,0.888,1.695,3.947,0.791,2.366
20.94,1.718,0.889,1.696,3.566,0.796,2.396
20.95,1.526,0.888,1.690,3.354,0.798,2.415
20.96,1.826,0.886,1.692,3.669,0.799,2.442
20.97,1.691,0.885,1.691,3.165,0.800,2.455
20.98,1.640,0.884,1.689,3.238,0.801,2.470
20.99,1.925,0.883,1.695,2.980,0.801,2.475
21.00,2.182,0.883,1.710,2.137,0.802,2.455
21.01,1.759,0.883,1.712,1.779,0.803,2.425
21.02,2.213,0.883,1.727,3.212,0.803,2.439
21.04,1.571,0.883,1.723,2.691,0.810,2.443
21.04,1.251,0.883,1.709,3.799,0.817,2.482
21.05,1.182,0.883,1.694,4.040,0.826,2.528
21.06,1.409,0.883,1.685,3.632,0.833,2.560
21.07,1.523,0.883,1.680,4.963,0.839,2.631
21.08,1.512,0.885,1.676,3.883,0.846,2.667
21.09,1.953,0.885,1.684,3.692,0.851,2.696
21.10,1.785,0.886,1.689,3.571,0.853,2.717
21.11,2.061,0.884,1.699,3.310,0.854,2.729
21.13,1.911,0.882,1.703,3.336,0.855,2.741
21.14,1.787,0.881,1.705,3.296,0.857,2.753
21.15,1.833,0.881,1.709,3.394,0.855,2.764
21.16,1.703,0.882,1.710,3.664,0.852,2.782
21.17,1.931,0.879,1.715,3.337,0.847,2.788
21.18,1.776,0.879,1.716,3.569,0.847,2.806
21.19,1.942,0.878,1.723,3.161,0.847,2.812
21.20,2.109,0.877,1.734,2.428,0.845,2.792
21.21,1.811,0.878,1.738,2.383,0.846,2.774
21.22,1.694,0.878,1.737,3.874,0.844,2.801
21.23,2.007,0.880,1.748,3.255,0.846,2.811
21.24,1.536,0.881,1.743,3.179,0.852,2.822
21.25,1.775,0.882,1.746,5.108,0.859,2.893
21.26,1.899,0.882,1.751,3.441,0.866,2.913
21.27,1.834,0.884,1.755,3.230,0.873,2.924
21.28,1.931,0.884,1.762,3.594,0.880,2.948
21.29,1.806,0.885,1.765,2.930,0.886,2.948
21.30,1.839,0.887,1.769,3.232,0.888,2.955
21.31,1.481,0.887,1.761,3.792,0.894,2.983
21.32,1.807,0.886,1.762,3.160,0.898,2.988
21.33,1.571,0.886,1.757,3.342,0.900,2.996
21.34,1.655,0.887,1.756,3.537,0.904,3.013
21.35,1.423,0.887,1.746,3.275,0.907,3.020
21.36,2.044,0.886,1.755,3.516,0.910,3.036
21.37,1.975,0.887,1.763,3.693,0.916,3.058
21.38,1.840,0.887,1.766,3.527,0.916,3.070
21.39,1.878,0.887,1.770,3.544,0.918,3.083
21.40,1.667,0.890,1.770,3.210,0.921,3.087
21.41,1.565,0.891,1.766,3.586,0.923,3.101
21.42,1.588,0.892,1.762,3.217,0.927,3.106
21.43,1.856,0.895,1.768,3.041,0.930,3.105
21.44,1.846,0.896,1.772,3.267,0.936,3.112
21.45,1.841,0.897,1.776,3.422,0.943,3.126
21.46,1.996,0.898,1.784,3.182,0.949,3.131
21.47,1.902,0.901,1.791,2.999,0.956,3.131
21.48,1.879,0.902,1.796,3.022,0.963,3.132
21.49,1.547,0.904,1.791,2.897,0.968,3.127
21.50,1.820,0.906,1.794,3.367,0.973,3.137
21.51,1.754,0.907,1.795,2.953,0.978,3.133
21.52,1.534,0.906,1.787,2.967,0.981,3.128
21.53,1.491,0.909,1.780,2.791,0.989,3.124
21.54,1.780,0.910,1.782,3.398,0.998,3.137
21.55,1.773,0.912,1.784,4.041,1.005,3.169
21.56,1.868,0.912,1.787,3.642,1.008,3.184
21.57,1.918,0.914,1.794,3.163,1.012,3.185
21.58,1.931,0.916,1.800,3.149,1.018,3.188
21.59,1.652,0.916,1.796,2.882,1.023,3.181
21.60,1.724,0.917,1.795,3.401,1.032,3.194
21.61,1.831,0.919,1.799,3.777,1.040,3.217
21.62,1.660,0.923,1.799,3.243,1.058,3.233
21.63,1.477,0.927,1.793,2.710,1.076,3.233
21.64,1.532,0.932,1.791,2.621,1.092,3.227
21.65,1.168,0.934,1.774,1.526,1.107,3.186
21.66,1.311,0.935,1.761,2.330,1.123,3.172
21.67,2.070,0.937,1.772,2.593,1.145,3.173
21.68,1.669,0.938,1.770,3.395,1.164,3.195
21.69,1.675,0.940,1.769,2.550,1.190,3.196
21.70,2.136,0.944,1.784,3.907,1.219,3.243
21.71,2.185,0.947,1.800,3.309,1.252,3.274
21.72,2.048,0.951,1.812,3.048,1.288,3.298
21.73,1.559,0.957,1.809,2.797,1.339,3.328
21.74,1.951,0.962,1.819,2.788,1.396,3.364
21.75,2.244,0.963,1.833,1.951,1.449,3.368
21.76,2.716,0.966,1.864,1.600,1.508,3.366
21.77,3.123,0.971,1.908,-0.992,1.566,3.284
21.78,3.958,0.974,1.975,1.845,1.641,3.307
21.79,3.900,0.978,2.039,0.025,1.730,3.286
21.80,7.747,0.986,2.224,-1.186,1.870,3.277
21.81,-3.510,0.986,2.052,11.927,2.267,3.917
21.82,2.985,0.978,2.075,11.052,2.945,4.788
21.83,1.283,0.965,2.041,4.154,3.758,5.551
21.84,3.460,0.972,2.094,-1.040,4.622,6.182
21.85,0.493,0.994,2.069,-1.360,5.481,6.776
21.86,3.297,1.039,2.152,1.736,6.417,7.519
21.87,0.421,1.082,2.144,0.328,7.292,8.136
21.88,2.028,1.125,2.184,-3.746,8.094,8.535
21.89,0.546,1.170,2.178,-4.530,8.844,8.844
21.90,1.886,1.224,2.224,-2.478,9.622,9.229
21.91,1.505,1.292,2.269,-2.369,10.520,9.718
21.92,2.552,1.378,2.362,-1.556,11.524,10.317
21.93,0.727,1.483,2.415,-2.468,12.623,10.957
21.94,2.920,1.590,2.535,-8.008,13.653,11.338
21.95,2.497,1.685,2.626,-10.592,14.483,11.427
21.96,1.946,1.744,2.664,-13.739,15.084,11.189
21.97,1.806,1.780,2.673,-13.032,15.501,10.793
21.98,0.959,1.821,2.660,-11.550,15.903,10.424
21.99,2.802,1.855,2.697,-11.260,16.219,9.992
22.00,1.975,1.894,2.713,-8.338,16.605,9.725
22.01,1.671,1.959,2.743,-11.443,17.096,9.466
22.02,1.885,2.015,2.770,-13.286,17.640,9.203
22.03,2.049,2.049,2.780,-11.188,18.235,9.057
22.04,2.726,2.102,2.829,-9.691,18.910,9.032
22.05,2.377,2.150,2.859,-6.045,19.848,9.368
22.06,2.461,2.283,2.974,-8.277,20.971,9.800
22.07,2.846,2.409,3.091,-17.211,22.085,9.930
22.08,1.762,2.488,3.126,-19.524,23.053,9.835
22.09,2.237,2.561,3.167,-21.135,23.800,9.472
22.10,2.380,2.604,3.182,-22.417,24.350,8.879
22.11,2.192,2.637,3.180,-19.295,24.763,8.258
22.12,2.815,2.679,3.208,-20.054,25.047,7.499
22.13,1.721,2.667,3.146,-19.328,25.339,6.784
22.14,2.123,2.707,3.150,-18.871,25.597,6.065
22.15,2.629,2.711,3.134,-26.307,25.704,4.964
22.16,2.345,2.677,3.072,-21.900,25.627,3.863
22.17,2.129,2.648,3.011,-20.753,25.486,2.761
22.18,2.831,2.593,2.948,-14.911,25.418,1.937
22.19,1.849,2.601,2.917,-12.903,25.564,1.401
22.20,0.951,2.623,2.873,-17.423,25.973,0.993
22.21,1.538,2.624,2.828,-14.774,26.695,0.978
22.22,2.529,2.650,2.838,-12.007,27.661,1.279
22.23,4.335,2.702,2.929,-16.766,28.628,1.422
22.24,3.355,2.775,3.007,-23.335,29.393,1.158
22.25,3.536,2.796,3.037,-29.302,29.919,0.479
22.26,1.788,2.822,3.019,-25.313,30.286,-0.220
22.27,2.756,2.852,3.034,-24.184,30.600,-0.922
22.28,2.371,2.888,3.043,-24.219,30.866,-1.657
22.29,1.918,2.917,3.031,-26.117,31.081,-2.484
22.30,2.185,2.927,3.008,-24.234,31.279,-3.252
22.31,2.144,2.936,2.984,-25.520,31.439,-4.079
22.32,2.137,2.939,2.954,-26.100,31.530,-4.971
22.33,2.179,2.943,2.926,-24.351,31.586,-5.824
22.34,2.237,2.949,2.904,-23.923,31.639,-6.645
22.35,2.045,2.952,2.873,-23.703,31.722,-7.412
22.36,1.984,2.952,2.838,-22.916,31.859,-8.082
22.37,2.349,2.960,2.823,-25.182,31.973,-8.829
22.38,2.481,2.961,2.805,-26.695,32.005,-9.684
22.39,2.423,2.947,2.772,-26.103,31.993,-10.543
22.40,2.622,2.929,2.741,-24.381,31.988,-11.321
22.41,2.424,2.913,2.707,-23.297,32.024,-12.005
22.42,2.374,2.892,2.668,-21.668,32.185,-12.501
22.43,2.881,2.879,2.653,-21.501,32.457,-12.872
22.44,3.164,2.881,2.662,-21.813,32.794,-13.181
22.45,2.476,2.897,2.663,-23.463,33.192,-13.475
22.46,2.864,2.915,2.679,-24.798,33.612,-13.782
22.47,2.518,2.931,2.680,-25.903,34.014,-14.134
22.48,1.835,2.947,2.662,-27.108,34.390,-14.541
22.49,2.249,2.964,2.656,-28.879,34.727,-15.071
22.50,2.470,2.983,2.660,-29.477,34.928,-15.702
22.51,2.514,2.997,2.660,-28.629,35.046,-16.372
22.52,1.767,3.008,2.634,-27.782,35.120,-17.040
22.54,1.963,3.024,2.620,-28.424,35.166,-17.740
22.55,2.509,3.031,2.614,-27.698,35.191,-18.419
22.55,2.417,3.034,2.601,-25.282,35.268,-18.955
22.57,2.432,3.043,2.596,-27.125,35.382,-19.497
22.58,2.764,3.051,2.598,-29.599,35.453,-20.144
22.58,2.500,3.049,2.584,-29.029,35.462,-20.815
22.59,2.413,3.047,2.568,-28.127,35.430,-21.481
22.61,2.423,3.045,2.551,-26.779,35.399,-22.086
22.61,2.335,3.049,2.539,-26.135,35.421,-22.603
22.62,2.664,3.052,2.536,-27.394,35.462,-23.125
22.63,2.344,3.052,2.520,-26.872,35.516,-23.603
22.64,2.292,3.053,2.505,-27.009,35.611,-24.033
22.66,2.386,3.052,2.490,-26.971,35.743,-24.413
22.67,2.374,3.050,2.474,-27.608,35.913,-24.808
22.68,2.566,3.050,2.466,-28.928,36.045,-25.226
22.69,2.281,3.044,2.445,-28.813,36.133,-25.673
22.70,2.508,3.044,2.438,-29.027,36.187,-26.146
22.71,2.465,3.044,2.428,-28.154,36.220,-26.598
22.72,2.216,3.043,2.411,-27.864,36.260,-27.021
22.73,2.349,3.043,2.399,-27.357,36.332,-27.386
22.74,2.485,3.043,2.392,-27.287,36.430,-27.711
22.75,2.282,3.041,2.376,-28.250,36.548,-28.037
22.76,2.518,3.036,2.367,-28.458,36.663,-28.362
22.77,2.253,3.030,2.347,-28.495,36.769,-28.687
22.78,2.652,3.029,2.345,-29.465,36.843,-29.062
22.79,2.187,3.027,2.329,-29.572,36.886,-29.460
22.80,2.538,3.030,2.328,-29.774,36.905,-29.876
22.81,2.629,3.031,2.328,-29.352,36.901,-30.287
22.82,2.344,3.032,2.321,-29.287,36.871,-30.708
22.83,2.432,3.030,2.312,-28.628,36.842,-31.096
22.84,2.337,3.030,2.303,-28.348,36.834,-31.442
22.85,2.249,3.032,2.294,-28.410,36.841,-31.763
22.86,2.483,3.032,2.290,-28.704,36.854,-32.077
22.87,2.327,3.031,2.281,-29.620,36.847,-32.427
22.88,2.256,3.028,2.268,-29.200,36.819,-32.774
22.89,2.400,3.021,2.255,-28.299,36.798,-33.074
22.90,2.435,3.018,2.248,-27.683,36.818,-33.306
22.91,2.100,3.021,2.237,-28.089,36.871,-33.508
22.92,2.139,3.021,2.224,-28.780,36.933,-33.715
22.93,2.359,3.022,2.219,-28.601,36.995,-33.910
22.94,2.403,3.025,2.219,-27.971,37.076,-34.058
22.95,2.617,3.023,2.220,-28.782,37.174,-34.209
22.96,2.392,3.022,2.215,-29.003,37.274,-34.358
22.97,2.600,3.020,2.215,-29.378,37.372,-34.514
22.98,2.375,3.021,2.212,-29.279,37.473,-34.658
22.99,2.503,3.019,2.210,-29.713,37.553,-34.829
23.00,2.780,3.016,2.215,-30.143,37.607,-35.032
23.01,2.398,3.018,2.213,-29.651,37.648,-35.265
23.02,2.318,3.016,2.206,-29.272,37.676,-35.449
23.03,2.452,3.014,2.202,-29.421,37.716,-35.619
23.04,2.161,3.011,2.190,-29.430,37.764,-35.774
23.05,2.234,3.007,2.179,-29.852,37.807,-35.940
23.06,2.778,3.003,2.184,-29.061,37.848,-36.077
23.07,2.229,3.005,2.179,-29.348,37.883,-36.222
23.08,2.657,3.010,2.190,-30.821,37.887,-36.437
23.09,2.507,3.012,2.194,-29.793,37.870,-36.631
23.10,2.263,3.016,2.191,-29.605,37.854,-36.811
23.11,2.363,3.020,2.193,-29.443,37.849,-36.967
23.12,2.429,3.022,2.193,-28.991,37.858,-37.089
23.13,2.624,3.021,2.198,-29.681,37.881,-37.212
23.14,2.091,3.026,2.191,-29.050,37.918,-37.296
23.15,2.199,3.029,2.187,-30.040,37.963,-37.397
23.16,2.265,3.031,2.182,-30.676,37.981,-37.540
23.17,2.586,3.031,2.187,-30.074,37.974,-37.680
23.18,2.209,3.036,2.184,-29.607,37.968,-37.835
23.19,2.496,3.036,2.186,-29.774,37.965,-37.948
23.20,2.728,3.036,2.195,-29.942,37.965,-38.058
23.21,2.193,3.037,2.188,-29.284,37.972,-38.135
23.22,2.510,3.034,2.187,-29.506,37.980,-38.212
23.23,2.398,3.031,2.184,-29.746,37.990,-38.290
23.24,2.539,3.028,2.185,-29.478,38.012,-38.343
23.25,2.413,3.027,2.183,-30.002,38.046,-38.396
23.26,2.475,3.027,2.185,-30.180,38.073,-38.457
23.27,2.456,3.026,2.185,-29.937,38.083,-38.523
23.28,2.516,3.028,2.190,-30.324,38.078,-38.610
23.29,2.397,3.026,2.188,-30.850,38.035,-38.746
23.30,2.269,3.018,2.176,-29.718,37.969,-38.862
23.31,2.555,3.009,2.171,-29.348,37.916,-38.948
23.32,2.616,3.005,2.174,-28.914,37.888,-38.991
23.33,2.622,3.003,2.179,-29.159,37.887,-39.010
23.34,2.584,2.999,2.181,-29.592,37.905,-39.021
23.35,2.449,2.996,2.181,-29.437,37.937,-39.011
23.36,2.402,2.995,2.181,-29.203,37.988,-38.972
23.37,2.416,2.994,2.181,-30.467,38.043,-38.967
23.38,2.812,2.988,2.188,-30.658,38.056,-39.005
23.39,2.668,2.986,2.195,-30.475,38.039,-39.063
23.40,2.355,2.983,2.191,-29.538,38.016,-39.094
23.41,2.469,2.981,2.192,-29.337,38.002,-39.106
23.42,2.682,2.987,2.208,-29.391,37.998,-39.106
23.43,2.151,2.988,2.201,-29.418,38.010,-39.089
23.44,2.408,2.992,2.205,-29.929,38.021,-39.085
23.45,2.476,2.989,2.206,-29.935,38.021,-39.091
23.46,2.521,2.985,2.206,-29.577,38.024,-39.079
23.47,2.271,2.988,2.205,-29.295,38.046,-39.038
23.48,2.375,2.989,2.207,-29.894,38.070,-39.011
23.49,2.393,2.993,2.211,-29.044,38.109,-38.941
23.50,2.805,3.000,2.231,-29.752,38.149,-38.892
23.51,2.491,3.007,2.241,-29.964,38.199,-38.838
23.52,2.353,3.009,2.241,-29.722,38.267,-38.784
23.53,2.416,3.015,2.248,-29.707,38.327,-38.709
23.54,2.462,3.023,2.257,-30.771,38.365,-38.687
23.55,2.508,3.026,2.263,-30.697,38.382,-38.682
23.56,2.735,3.029,2.276,-31.053,38.380,-38.705
23.57,2.639,3.032,2.285,-30.858,38.352,-38.743
23.58,2.378,3.033,2.285,-30.210,38.317,-38.765
23.59,2.264,3.034,2.281,-29.211,38.309,-38.726
23.60,2.530,3.030,2.281,-29.697,38.328,-38.674
23.61,2.631,3.028,2.284,-29.962,38.353,-38.624
23.62,2.480,3.030,2.288,-30.322,38.362,-38.599
23.63,2.410,3.036,2.294,-31.140,38.340,-38.628
23.64,2.455,3.037,2.296,-31.142,38.292,-38.678
23.65,2.672,3.038,2.304,-29.915,38.239,-38.692
23.66,2.370,3.041,2.305,-30.115,38.187,-38.708
23.67,2.294,3.038,2.298,-30.037,38.139,-38.714
23.68,2.463,3.038,2.299,-28.950,38.113,-38.663
23.69,2.645,3.035,2.303,-29.421,38.107,-38.627
23.70,2.201,3.032,2.294,-29.474,38.117,-38.553
23.71,2.663,3.030,2.299,-29.850,38.133,-38.484
23.72,2.549,3.029,2.302,-29.950,38.144,-38.423
23.73,2.360,3.028,2.299,-30.131,38.147,-38.375
23.74,2.210,3.024,2.289,-30.147,38.142,-38.333
23.75,2.329,3.022,2.284,-29.623,38.147,-38.265
23.76,2.701,3.020,2.292,-28.915,38.168,-38.158
23.77,2.406,3.024,2.296,-30.231,38.205,-38.077
23.78,2.556,3.022,2.299,-30.242,38.229,-38.010
23.79,2.344,3.019,2.294,-30.012,38.245,-37.941
23.80,2.804,3.020,2.307,-30.023,38.267,-37.868
23.81,2.616,3.019,2.312,-30.436,38.271,-37.825
23.82,2.540,3.021,2.319,-30.309,38.261,-37.790
23.83,2.498,3.021,2.321,-30.335,38.232,-37.773
23.84,2.495,3.019,2.321,-29.616,38.212,-37.724
23.85,2.281,3.024,2.322,-29.228,38.211,-37.643
23.86,2.782,3.027,2.337,-30.630,38.205,-37.610
23.87,2.157,3.028,2.329,-29.292,38.200,-37.534
23.88,2.766,3.031,2.342,-29.942,38.205,-37.469
23.89,2.624,3.027,2.345,-29.285,38.228,-37.364
23.90,2.131,3.028,2.337,-29.172,38.280,-37.230
23.91,2.319,3.024,2.330,-30.232,38.326,-37.135
23.92,2.372,3.026,2.330,-29.301,38.365,-37.019
23.93,2.547,3.035,2.343,-30.331,38.386,-36.953
23.94,2.547,3.040,2.351,-30.037,38.393,-36.892
23.95,2.373,3.050,2.359,-29.682,38.412,-36.808
23.96,2.600,3.060,2.374,-30.842,38.425,-36.766
23.97,2.456,3.062,2.376,-30.704,38.423,-36.734
23.98,2.612,3.064,2.382,-30.132,38.426,-36.679
23.99,2.696,3.066,2.392,-29.846,38.437,-36.605
24.00,2.695,3.068,2.401,-29.994,38.452,-36.534
24.01,2.131,3.074,2.397,-29.105,38.489,-36.414
24.02,2.329,3.090,2.408,-29.782,38.539,-36.303
24.03,2.465,3.108,2.424,-30.798,38.588,-36.240
24.05,2.153,3.117,2.423,-31.199,38.615,-36.196
24.06,2.549,3.129,2.436,-31.131,38.614,-36.177
24.07,2.365,3.137,2.439,-31.150,38.600,-36.171
24.08,2.469,3.140,2.441,-31.005,38.564,-36.179
24.08,2.321,3.143,2.437,-30.042,38.524,-36.161
24.09,2.600,3.145,2.443,-29.483,38.505,-36.104
24.11,2.666,3.148,2.449,-29.627,38.505,-36.031
24.12,2.192,3.147,2.439,-29.525,38.535,-35.928
24.13,2.511,3.148,2.439,-30.703,38.569,-35.858
24.13,2.259,3.147,2.431,-30.886,38.580,-35.816
24.15,2.620,3.146,2.433,-30.454,38.586,-35.766
24.16,2.415,3.145,2.429,-30.336,38.588,-35.716
24.17,2.268,3.145,2.422,-30.232,38.590,-35.662
24.18,2.606,3.148,2.428,-29.781,38.601,-35.586
24.19,2.368,3.154,2.430,-30.862,38.600,-35.555
24.20,2.402,3.153,2.426,-30.744,38.583,-35.535
24.21,2.526,3.153,2.426,-30.305,38.569,-35.509
24.22,2.432,3.154,2.426,-29.894,38.580,-35.434
24.23,2.213,3.157,2.419,-30.090,38.604,-35.354
24.24,2.533,3.158,2.422,-29.922,38.628,-35.269
24.25,2.386,3.160,2.420,-30.562,38.645,-35.211
24.26,2.758,3.161,2.429,-30.327,38.667,-35.142
24.27,2.444,3.161,2.427,-30.943,38.675,-35.106
24.28,2.467,3.159,2.425,-30.657,38.675,-35.068
24.29,2.316,3.162,2.423,-30.175,38.679,-35.011
24.30,2.531,3.163,2.424,-30.124,38.689,-34.949
24.31,2.691,3.163,2.430,-30.849,38.699,-34.907
24.32,2.417,3.158,2.423,-30.485,38.698,-34.866
24.33,2.133,3.154,2.408,-29.904,38.703,-34.802
24.34,2.420,3.153,2.405,-30.074,38.724,-34.727
24.35,2.016,3.160,2.398,-30.031,38.764,-34.633
24.36,2.444,3.169,2.405,-30.683,38.800,-34.564
24.37,2.396,3.173,2.407,-31.543,38.814,-34.545
24.38,2.257,3.173,2.400,-31.514,38.799,-34.552
24.39,2.439,3.169,2.395,-30.290,38.779,-34.526
24.40,2.617,3.171,2.402,-29.685,38.776,-34.463
24.41,2.454,3.175,2.405,-29.779,38.790,-34.388
24.42,2.455,3.184,2.412,-30.576,38.801,-34.341
24.43,2.866,3.191,2.431,-30.899,38.796,-34.319
24.44,2.287,3.192,2.426,-30.476,38.783,-34.292
24.45,2.290,3.194,2.422,-30.174,38.778,-34.248
24.46,2.824,3.204,2.441,-29.828,38.784,-34.182
24.47,2.305,3.217,2.448,-30.796,38.791,-34.146
24.48,2.157,3.228,2.447,-30.767,38.785,-34.122
24.49,2.371,3.231,2.446,-30.009,38.790,-34.063
24.50,2.414,3.237,2.448,-29.755,38.816,-33.976
24.51,2.178,3.246,2.446,-29.846,38.863,-33.874
24.52,2.220,3.257,2.448,-30.064,38.925,-33.766
24.53,2.547,3.267,2.458,-31.161,38.983,-33.697
24.54,2.260,3.273,2.456,-31.804,39.030,-33.660
24.55,2.187,3.276,2.448,-31.786,39.053,-33.653
24.56,2.660,3.276,2.452,-31.641,39.054,-33.656
24.57,2.525,3.279,2.454,-30.612,39.047,-33.633
24.58,2.070,3.281,2.442,-30.154,39.047,-33.590
24.59,2.132,3.281,2.430,-30.163,39.067,-33.529
24.60,2.136,3.285,2.422,-31.416,39.087,-33.505
24.61,2.743,3.286,2.430,-30.681,39.105,-33.462
24.62,2.325,3.286,2.424,-30.836,39.119,-33.428
24.63,2.582,3.285,2.426,-30.507,39.136,-33.382
24.64,2.434,3.285,2.423,-30.957,39.155,-33.347
24.65,2.751,3.285,2.431,-31.473,39.161,-33.342
24.66,2.747,3.286,2.440,-31.101,39.151,-33.339
24.67,2.511,3.289,2.443,-31.147,39.132,-33.347
24.68,2.610,3.292,2.447,-30.631,39.117,-33.334
24.69,2.627,3.295,2.454,-30.463,39.117,-33.301
24.70,2.704,3.294,2.458,-30.648,39.125,-33.266
24.71,2.387,3.293,2.453,-30.763,39.139,-33.229
